Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
546656,22677,FRENCH BLUE METAL DOOR SIGN 2,1,2011-03-15 14:19:00,2.46,,United Kingdom
547049,22766,PHOTO FRAME CORNICE,4,2011-03-20 11:56:00,2.95,17134.0,United Kingdom
492705,21524,SPOTTY  HOME SWEET HOME DOORMAT,1,2009-12-17 19:42:00,6.75,14702.0,United Kingdom
564559,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-26 09:37:00,12.75,15811.0,United Kingdom
513793,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2010-06-28 15:31:00,1.25,17576.0,United Kingdom
544204,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-02-17 10:30:00,4.13,,United Kingdom
575621,21756,BATH BUILDING BLOCK WORD,2,2011-11-10 13:03:00,6.25,16892.0,United Kingdom
C501774,M,Manual,-1,2010-03-19 12:27:00,506.51,17445.0,United Kingdom
502721,21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,2,2010-03-26 11:21:00,7.95,15789.0,United Kingdom
567168,22900,SET 2 TEA TOWELS I LOVE LONDON ,2,2011-09-18 12:24:00,3.25,14878.0,United Kingdom
C498297,21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,-2,2010-02-18 09:10:00,5.95,14952.0,United Kingdom
499858,21458,2 PICTURE BOOK EGGS EASTER BUNNY,1,2010-03-02 17:04:00,2.51,,United Kingdom
569824,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,6,2011-10-06 12:22:00,0.83,17295.0,United Kingdom
529349,20830,SILVER PHOTO FRAME,6,2010-10-28 09:27:00,2.1,13362.0,United Kingdom
491969,21871,SAVE THE PLANET MUG,4,2009-12-14 17:57:00,3.43,,United Kingdom
536024,22224,WHITE LOVEBIRD LANTERN,4,2010-11-29 16:13:00,2.95,17338.0,United Kingdom
542664,21002,ROSE DU SUD DRAWSTRING BAG,2,2011-01-31 12:14:00,3.29,,United Kingdom
562444,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-08-04 18:44:00,9.95,14713.0,United Kingdom
492783,20655,QUEEN OF SKIES LUGGAGE TAG,1,2009-12-18 17:15:00,2.57,,United Kingdom
C548469,22207,FRYING PAN UNION FLAG,-1,2011-03-31 12:32:00,4.25,14543.0,United Kingdom
552252,22847,BREAD BIN DINER STYLE IVORY,2,2011-05-08 10:11:00,16.95,15227.0,United Kingdom
555524,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-06-05 11:37:00,2.95,16923.0,United Kingdom
578833,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-11-25 15:23:00,4.13,,United Kingdom
531831,22942,CHRISTMAS LIGHTS 10 SANTAS ,6,2010-11-09 18:29:00,8.5,17017.0,United Kingdom
559173,48188,DOORMAT WELCOME PUPPIES,2,2011-07-07 10:03:00,7.95,12540.0,Spain
530796,21739,COSY SLIPPER SHOES SMALL GREEN,1,2010-11-04 12:27:00,2.95,16391.0,United Kingdom
527099,22730,ALARM CLOCK BAKELIKE IVORY,12,2010-10-14 16:30:00,3.75,15123.0,United Kingdom
552134,22191,IVORY DINER WALL CLOCK,4,2011-05-06 11:50:00,8.5,14944.0,United Kingdom
515347,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2010-07-12 10:26:00,0.85,12472.0,Germany
498594,21314,SMALL GLASS HEART TRINKET POT,1,2010-02-21 15:48:00,2.1,16797.0,United Kingdom
574826,21865,PINK UNION JACK  PASSPORT COVER ,5,2011-11-07 10:58:00,2.1,15870.0,United Kingdom
510228,37446,MINI CAKE STAND WITH HANGING CAKES,1,2010-05-28 09:16:00,3.36,,United Kingdom
547703,21164,HOME SWEET HOME METAL SIGN ,12,2011-03-24 17:10:00,2.95,12540.0,Spain
564758,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-08-30 10:39:00,4.13,,United Kingdom
500118,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2010-03-04 13:39:00,1.25,14680.0,United Kingdom
561217,21990,MODERN FLORAL STATIONERY SET,3,2011-07-25 17:09:00,2.46,,United Kingdom
528782,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-10-25 10:00:00,2.95,13462.0,United Kingdom
501176,84795D,SEASIDE STRIPE HAMMOCK,2,2010-03-15 11:00:00,7.95,14857.0,United Kingdom
555539,22227,HANGING HEART MIRROR DECORATION ,2,2011-06-05 12:44:00,0.65,14472.0,United Kingdom
501875,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-03-21 12:39:00,1.25,16168.0,United Kingdom
530575,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-11-03 14:36:00,9.95,16033.0,United Kingdom
511543,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,2,2010-06-08 17:29:00,3.75,18214.0,United Kingdom
493964,20675,BLUE SPOTTY BOWL,8,2010-01-08 16:29:00,1.25,12714.0,France
494014,90134,OLD ROSE COMBO BEAD NECKLACE,1,2010-01-11 09:33:00,3.03,,United Kingdom
512095,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,12,2010-06-13 13:14:00,0.85,13394.0,United Kingdom
566193,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-09-09 13:37:00,0.85,14961.0,United Kingdom
529786,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2010-10-29 15:32:00,1.25,,RSA
579414,85049G,CHOCOLATE BOX RIBBONS ,2,2011-11-29 12:52:00,1.25,14719.0,United Kingdom
565488,84711B,PINK OVAL SHAPE TRINKET BOX,2,2011-09-05 11:38:00,9.95,15307.0,United Kingdom
512116,35001W,HAND OPEN SHAPE DECO.WHITE,1,2010-06-13 14:53:00,3.49,17231.0,United Kingdom
557055,POST,POSTAGE,2,2011-06-16 14:45:00,18.0,12621.0,Germany
532350,21733,RED HANGING HEART T-LIGHT HOLDER,2,2010-11-11 16:27:00,2.95,15998.0,United Kingdom
512905,84789,ENCHANTED BIRD PLANT CAGE,1,2010-06-18 14:01:00,3.75,14825.0,United Kingdom
491966,85098B,BLUE FLYING SINGING CANARY,2,2009-12-14 17:16:00,7.78,,United Kingdom
573137,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2011-10-27 17:15:00,5.79,,United Kingdom
499624,90162C,ANT SILVER FUSCHIA BOUDICCA RING,6,2010-03-01 13:10:00,2.95,17593.0,United Kingdom
514470,20725,LUNCH BAG RED SPOTTY,10,2010-07-02 13:24:00,1.65,17644.0,United Kingdom
537773,22384,LUNCH BAG PINK POLKADOT,1,2010-12-08 12:36:00,1.65,16016.0,United Kingdom
519878,84991,60 TEATIME FAIRY CAKE CASES,48,2010-08-22 10:40:00,0.55,13767.0,United Kingdom
566949,21755,LOVE BUILDING BLOCK WORD,1,2011-09-15 16:32:00,12.46,,United Kingdom
523792,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,1,2010-09-24 11:34:00,3.75,14994.0,United Kingdom
573911,22047,EMPIRE GIFT WRAP,25,2011-11-01 15:40:00,0.42,17315.0,United Kingdom
533737,21165,BEWARE OF THE CAT METAL SIGN ,2,2010-11-18 13:55:00,4.21,,United Kingdom
508825,21826,EIGHT PIECE DINOSAUR SET,1,2010-05-18 13:36:00,1.25,17043.0,United Kingdom
568163,37413,ICON MUG REVOLUTIONARY,1,2011-09-25 12:34:00,0.39,14540.0,United Kingdom
557502,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2011-06-20 15:32:00,2.46,,United Kingdom
491197,20963,APPLE BATH SPONGE,1,2009-12-10 13:03:00,1.25,15912.0,United Kingdom
530596,22145,,-80,2010-11-03 15:15:00,0.0,,United Kingdom
516470,DCGSSBOY,BOYS PARTY BAG,1,2010-07-20 15:28:00,3.36,,United Kingdom
574035,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-11-02 12:45:00,2.1,14606.0,United Kingdom
519262,21231,SWEETHEART CERAMIC TRINKET BOX,24,2010-08-16 08:49:00,1.25,16186.0,United Kingdom
527384,22688,DOORMAT PEACE ON EARTH BLUE,2,2010-10-17 13:02:00,7.95,14044.0,United Kingdom
542100,22147,FELTCRAFT BUTTERFLY HEARTS,3,2011-01-25 13:15:00,1.45,15339.0,United Kingdom
537862,22580,ADVENT CALENDAR GINGHAM SACK,3,2010-12-08 16:21:00,5.95,12971.0,United Kingdom
536197,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2010-11-30 13:02:00,1.65,13444.0,United Kingdom
517532,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",24,2010-07-29 15:30:00,0.85,17675.0,United Kingdom
569866,21485,RETROSPOT HEART HOT WATER BOTTLE,4,2011-10-06 14:50:00,4.95,12757.0,Portugal
574292,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-11-03 15:27:00,2.1,16914.0,United Kingdom
556441,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-06-10 15:07:00,1.25,14415.0,United Kingdom
521162,22619,SET OF 6 SOLDIER SKITTLES,8,2010-09-02 14:22:00,3.75,12598.0,France
537794,22768,FAMILY PHOTO FRAME CORNICE,1,2010-12-08 13:01:00,9.95,16713.0,United Kingdom
527753,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2010-10-18 16:52:00,0.85,14572.0,United Kingdom
551136,85054,FRENCH ENAMEL POT W LID,6,2011-04-26 13:05:00,2.95,15301.0,United Kingdom
566285,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2011-09-11 14:51:00,0.42,13611.0,United Kingdom
491635,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",48,2009-12-11 15:46:00,1.95,14298.0,United Kingdom
577506,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4,2011-11-20 12:40:00,0.29,13212.0,United Kingdom
549543,21713,CITRONELLA CANDLE FLOWERPOT,4,2011-04-10 11:14:00,2.1,18118.0,United Kingdom
553343,23091,ZINC HERB GARDEN CONTAINER,3,2011-05-16 12:35:00,6.25,16642.0,United Kingdom
527371,22763,KEY CABINET MA CAMPAGNE,2,2010-10-17 12:03:00,9.95,17769.0,United Kingdom
490609,20727,LUNCH BAG  BLACK SKULL.,2,2009-12-07 11:39:00,1.65,14037.0,United Kingdom
490047,22273,FELTCRAFT DOLL MOLLY,3,2009-12-03 13:02:00,2.95,17913.0,United Kingdom
506290,22459,CAST IRON HOOK GARDEN TROWEL,8,2010-04-29 09:16:00,2.55,14911.0,EIRE
502842,21355,TOAST ITS - I LOVE YOU ,2,2010-03-28 13:31:00,1.25,17518.0,United Kingdom
552308,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-05-08 15:21:00,3.75,17410.0,United Kingdom
553054,17003,BROCADE RING PURSE ,6,2011-05-13 10:22:00,0.29,17886.0,United Kingdom
530329,21871,SAVE THE PLANET MUG,12,2010-11-02 13:45:00,1.25,16670.0,United Kingdom
489597,90081C,LILY BROOCH OLIVE COLOUR,1,2009-12-01 14:28:00,5.2,,United Kingdom
531477,22940,FELTCRAFT CHRISTMAS FAIRY,14,2010-11-08 14:19:00,4.25,13538.0,United Kingdom
533348,90214L,"LETTER ""L"" BLING KEY RING",1,2010-11-17 09:23:00,0.85,,United Kingdom
535274,21531,RED RETROSPOT SUGAR JAM BOWL,1,2010-11-25 13:51:00,2.55,14415.0,United Kingdom
561643,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-07-28 15:04:00,0.95,15939.0,United Kingdom
537567,21865,PINK UNION JACK  PASSPORT COVER ,1,2010-12-07 11:59:00,2.1,18119.0,United Kingdom
520567,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,2,2010-08-26 17:56:00,4.95,16782.0,United Kingdom
509158,22518,CHILDS GARDEN BRUSH BLUE,1,2010-05-20 13:28:00,2.1,14850.0,United Kingdom
507387,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-05-09 12:10:00,1.65,17137.0,United Kingdom
504552,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-04-14 13:27:00,0.85,16105.0,United Kingdom
540681,22948,METAL DECORATION NAUGHTY CHILDREN ,1,2011-01-10 16:25:00,6.77,,United Kingdom
526724,82011B,BATHROOM SCALES RUBBER DUCKS,1,2010-10-12 17:22:00,3.75,13909.0,United Kingdom
502881,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2010-03-29 10:38:00,0.36,17448.0,United Kingdom
551686,23154,SET OF 4 JAM JAR MAGNETS,12,2011-05-03 12:53:00,2.08,13668.0,United Kingdom
559552,22431,WATERING CAN BLUE ELEPHANT,1,2011-07-10 16:29:00,1.95,16014.0,United Kingdom
546425,22262,FELT EGG COSY CHICKEN,12,2011-03-13 13:36:00,0.85,16983.0,United Kingdom
553162,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-05-13 15:53:00,2.46,,United Kingdom
519195,21154,RED SPOTTY OVEN GLOVE ,15,2010-08-13 18:07:00,3.36,,United Kingdom
514812,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,2,2010-07-06 12:01:00,2.95,17377.0,United Kingdom
578229,21329,DINOSAURS  WRITING SET ,10,2011-11-23 11:54:00,1.65,16066.0,United Kingdom
560590,22303,COFFEE MUG APPLES DESIGN,6,2011-07-19 15:55:00,2.55,12560.0,Germany
508101,85162A,SILVER RETRODISC LAMPSHADE,24,2010-05-13 10:02:00,1.95,12647.0,Germany
563849,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-19 15:04:00,1.25,14772.0,United Kingdom
543543,22271,FELTCRAFT DOLL ROSIE,1,2011-02-09 15:33:00,2.95,17843.0,United Kingdom
542786,22902,TOTE BAG I LOVE LONDON,12,2011-02-01 10:15:00,2.1,17314.0,United Kingdom
571221,23109,PACK OF SIX LED TEA LIGHTS,2,2011-10-14 13:35:00,2.89,16416.0,United Kingdom
531208,75131,METAL TUBE CHIME ON BAMBOO,1,2010-11-05 16:03:00,1.69,,Unspecified
534389,22920,HERB MARKER BASIL,2,2010-11-22 13:02:00,1.66,,United Kingdom
491738,22355,"CHARLOTTE BAG , SUKI DESIGN",20,2009-12-14 10:49:00,0.85,12472.0,Germany
581439,22251,BIRDHOUSE DECORATION MAGIC GARDEN,2,2011-12-08 16:30:00,2.46,,United Kingdom
519257,21918,SET 12 KIDS COLOUR  CHALK STICKS,8,2010-08-15 15:44:00,0.42,17340.0,United Kingdom
534379,20674,GREEN POLKADOT BOWL,2,2010-11-22 12:36:00,1.25,14646.0,Netherlands
551532,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-05-01 14:17:00,0.85,16554.0,United Kingdom
553182,21747,SMALL SKULL WINDMILL,1,2011-05-15 12:21:00,1.25,17107.0,United Kingdom
539451,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1,2010-12-17 16:59:00,1.69,,United Kingdom
565737,23323,WHITE WICKER STAR ,10,2011-09-06 12:27:00,2.1,16400.0,United Kingdom
530571,21136,PAINTED METAL PEARS ASSORTED,8,2010-11-03 14:22:00,1.69,15752.0,United Kingdom
580983,85049H,URBAN BLACK RIBBONS ,2,2011-12-06 16:26:00,0.83,,United Kingdom
489801,51008,AFGHAN SLIPPER SOCK PAIR,10,2009-12-02 12:28:00,3.45,12948.0,United Kingdom
566869,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-09-15 13:20:00,1.25,13658.0,United Kingdom
558814,22096,PINK PAISLEY SQUARE TISSUE BOX ,3,2011-07-04 11:47:00,0.39,14049.0,United Kingdom
C568138,21820,GLITTER HEART GARLAND WITH BELLS ,-6,2011-09-25 10:43:00,3.75,16689.0,United Kingdom
537755,21621,VINTAGE UNION JACK BUNTING,6,2010-12-08 11:31:00,8.5,16525.0,United Kingdom
549258,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2011-04-07 12:30:00,1.65,13102.0,United Kingdom
545166,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-02-28 14:03:00,1.69,17027.0,United Kingdom
C531455,22197,SMALL POPCORN HOLDER,-2,2010-11-08 13:17:00,0.85,12681.0,France
556578,22029,SPACEBOY BIRTHDAY CARD,12,2011-06-13 14:13:00,0.42,12472.0,Germany
565129,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-09-01 12:41:00,0.85,15719.0,United Kingdom
537638,22669,RED BABY BUNTING ,1,2010-12-07 15:28:00,5.91,,United Kingdom
493273,22175,PINK OWL SOFT TOY,1,2009-12-22 15:09:00,6.04,,United Kingdom
499031,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,5,2010-02-24 12:48:00,3.75,14541.0,United Kingdom
489442,21916,SET 12 RETRO WHITE CHALK STICKS,24,2009-12-01 09:46:00,0.42,13635.0,United Kingdom
580816,21415,CLAM SHELL SMALL ,12,2011-12-06 11:28:00,0.79,15157.0,United Kingdom
551855,85049H,URBAN BLACK RIBBONS ,1,2011-05-04 15:08:00,1.25,12836.0,United Kingdom
492269,51012C,"FEATHER DUSTER, COAL BLACK",12,2009-12-16 11:23:00,1.25,17677.0,United Kingdom
531334,22154,ANGEL DECORATION 3 BUTTONS ,10,2010-11-07 12:35:00,0.42,16416.0,United Kingdom
499399,85213,MINI  ZINC GARDEN DECORATIONS ,72,2010-02-26 13:26:00,0.85,14459.0,United Kingdom
502486,22021,BLUE FELT EASTER EGG BASKET,5,2010-03-24 17:43:00,3.36,,United Kingdom
551843,20750,RED RETROSPOT MINI CASES,2,2011-05-04 13:57:00,7.95,16094.0,United Kingdom
525484,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-10-05 15:52:00,4.95,14350.0,United Kingdom
561868,23206,LUNCH BAG APPLE DESIGN,2,2011-07-31 11:26:00,1.65,16813.0,United Kingdom
490804,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-08 12:05:00,0.55,16560.0,United Kingdom
527427,21867,PINK UNION JACK  LUGGAGE TAG,2,2010-10-17 16:16:00,1.25,15555.0,United Kingdom
522797,21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,1,2010-09-16 15:13:00,4.95,18041.0,United Kingdom
562680,20727,LUNCH BAG  BLACK SKULL.,3,2011-08-08 13:46:00,1.65,17954.0,United Kingdom
545459,22460,EMBOSSED GLASS TEALIGHT HOLDER,1,2011-03-02 17:21:00,1.25,17576.0,United Kingdom
537823,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,2,2010-12-08 14:25:00,7.62,,United Kingdom
570442,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-10-10 14:37:00,0.85,16549.0,United Kingdom
566010,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-09-08 12:05:00,2.1,13700.0,United Kingdom
517403,82578,KITCHEN METAL SIGN,1,2010-07-29 10:46:00,0.55,14606.0,United Kingdom
562417,22439,6 ROCKET BALLOONS ,3,2011-08-04 16:32:00,1.25,,United Kingdom
558315,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-06-28 11:44:00,1.65,15065.0,United Kingdom
530288,22659,LUNCH BOX I LOVE LONDON,2,2010-11-02 12:16:00,1.95,14593.0,United Kingdom
580678,21818,GLITTER HEART DECORATION,10,2011-12-05 14:49:00,0.39,18015.0,United Kingdom
553343,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-05-16 12:35:00,8.5,16642.0,United Kingdom
574074,71053,WHITE METAL LANTERN,1,2011-11-02 15:33:00,8.29,,United Kingdom
529072,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2010-10-26 12:22:00,4.25,12577.0,France
512268,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,64,2010-06-14 13:26:00,0.42,17368.0,United Kingdom
503721,20830,SILVER PHOTO FRAME,3,2010-04-06 15:37:00,4.21,,United Kingdom
530140,85099F,JUMBO BAG STRAWBERRY,2,2010-11-01 16:45:00,4.21,,United Kingdom
580664,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-12-05 14:03:00,0.83,15097.0,United Kingdom
507178,22296,HEART IVORY TRELLIS LARGE,216,2010-05-06 15:17:00,1.45,14646.0,Netherlands
535775,21899,"KEY FOB , GARAGE DESIGN",2,2010-11-28 13:40:00,0.65,16033.0,United Kingdom
562102,21749,LARGE RED RETROSPOT WINDMILL,6,2011-08-02 14:21:00,2.1,13089.0,United Kingdom
524208,22386,JUMBO BAG PINK POLKADOT,10,2010-09-28 10:35:00,1.95,13534.0,United Kingdom
568696,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-09-28 14:56:00,2.08,13842.0,United Kingdom
580734,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-12-06 08:46:00,4.95,12766.0,Portugal
566434,22191,IVORY DINER WALL CLOCK,1,2011-09-12 15:01:00,8.5,17090.0,United Kingdom
513099,21637,ASSORTED SANSKRIT MINI NOTEBOOK,1,2010-06-21 15:13:00,2.51,,United Kingdom
524999,21720,CAKE SHOP  STICKER SHEET,2,2010-10-01 17:34:00,1.66,,United Kingdom
510414,20931,BLUE POT PLANT CANDLE ,2,2010-05-30 11:02:00,3.75,15555.0,United Kingdom
491966,85033S,SET/6 SILVER REINDEER T-LIGHTS,1,2009-12-14 17:16:00,4.3,,United Kingdom
550158,21155,RED RETROSPOT PEG BAG,6,2011-04-14 15:39:00,2.55,13989.0,United Kingdom
565378,21155,RED RETROSPOT PEG BAG,7,2011-09-02 15:16:00,4.96,,United Kingdom
544105,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-02-16 10:38:00,1.25,17567.0,United Kingdom
537638,22246,MAGIC GARDEN FELT GARLAND ,6,2010-12-07 15:28:00,4.21,,United Kingdom
492226,21625,VINTAGE UNION JACK APRON,1,2009-12-15 18:33:00,14.74,,United Kingdom
525960,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-10-07 19:56:00,2.95,13230.0,United Kingdom
558777,22969,HOMEMADE JAM SCENTED CANDLES,1,2011-07-04 10:23:00,3.29,,United Kingdom
514714,84800L,LARGE WHITE/PINK ROSE ART FLOWER,24,2010-07-05 15:42:00,0.85,14918.0,United Kingdom
522591,22379,RECYCLING BAG RETROSPOT ,3,2010-09-15 12:53:00,2.1,16940.0,United Kingdom
524545,22594,CHRISTMAS GINGHAM TREE,8,2010-09-29 13:55:00,0.85,12841.0,United Kingdom
517402,21238,RED SPOTTY CUP,1,2010-07-29 10:43:00,1.66,,United Kingdom
565672,23057,BEADED CHANDELIER T-LIGHT HOLDER,4,2011-09-06 09:34:00,4.95,17700.0,United Kingdom
579854,23503,PLAYING CARDS KEEP CALM & CARRY ON,6,2011-11-30 16:26:00,1.25,14713.0,United Kingdom
561820,21094,SET/6 RED SPOTTY PAPER PLATES,2,2011-07-29 16:00:00,0.83,,United Kingdom
557233,22995,TRAVEL CARD WALLET SUKI,13,2011-06-17 14:44:00,0.42,15356.0,United Kingdom
508202,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-05-13 14:18:00,1.95,17416.0,United Kingdom
552232,23203,JUMBO BAG DOILEY PATTERNS,11,2011-05-06 15:54:00,2.08,,United Kingdom
516484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-07-21 09:45:00,2.95,14422.0,United Kingdom
497341,20723,STRAWBERRY CHARLOTTE BAG,10,2010-02-08 15:30:00,0.85,13819.0,United Kingdom
570127,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-10-07 13:17:00,0.55,16900.0,United Kingdom
557614,22997,TRAVEL CARD WALLET UNION JACK,48,2011-06-21 13:22:00,0.42,16394.0,United Kingdom
507414,21258,VICTORIAN SEWING BOX LARGE,1,2010-05-09 14:14:00,12.75,14107.0,United Kingdom
520532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-08-26 15:27:00,2.95,12836.0,United Kingdom
537395,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2010-12-06 14:05:00,2.55,15356.0,United Kingdom
491684,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,12,2009-12-13 12:42:00,1.69,17287.0,United Kingdom
560120,72741,GRAND CHOCOLATECANDLE,36,2011-07-15 10:27:00,1.45,14907.0,United Kingdom
525088,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2010-10-03 16:04:00,4.95,17366.0,United Kingdom
538149,21935,SUKI  SHOULDER BAG,2,2010-12-09 16:27:00,4.21,,United Kingdom
526192,72741,GRAND CHOCOLATECANDLE,9,2010-10-10 12:40:00,1.45,17518.0,United Kingdom
517454,20702,PINK PADDED MOBILE,1,2010-07-29 11:22:00,8.47,,United Kingdom
543448,35970,ZINC FOLKART SLEIGH BELLS,1,2011-02-08 12:12:00,4.13,,United Kingdom
527204,22595,CHRISTMAS GINGHAM HEART,12,2010-10-15 11:50:00,0.85,13802.0,United Kingdom
491054,21276,TWO EMBOSSED HEART MINI DRAWERS,24,2009-12-09 10:48:00,1.95,13202.0,United Kingdom
503185,21577,SAVE THE PLANET COTTON TOTE BAG,2,2010-03-30 14:29:00,5.06,,United Kingdom
562101,23178,JAM CLOCK MAGNET,6,2011-08-02 14:04:00,2.89,13850.0,United Kingdom
498762,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-02-22 17:10:00,1.95,14081.0,United Kingdom
574678,22865,HAND WARMER OWL DESIGN,12,2011-11-06 12:36:00,2.1,13365.0,United Kingdom
539654,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2010-12-20 17:05:00,0.85,17340.0,United Kingdom
528140,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010-10-20 15:35:00,1.25,16011.0,United Kingdom
576617,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,4,2011-11-15 16:57:00,2.46,,United Kingdom
569848,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-06 13:48:00,2.08,16316.0,United Kingdom
516107,22712,CARD DOLLY GIRL ,12,2010-07-16 12:44:00,0.42,17611.0,United Kingdom
560878,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-07-21 15:16:00,1.69,14410.0,United Kingdom
565840,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-09-07 12:02:00,2.92,,United Kingdom
546136,20724,RED RETROSPOT CHARLOTTE BAG,6,2011-03-09 16:32:00,1.63,,United Kingdom
531782,22816,CARD MOTORBIKE SANTA,24,2010-11-09 14:48:00,0.42,16021.0,United Kingdom
503905,21110,LARGE CAKE TOWEL PINK SPOTS,1,2010-04-08 12:23:00,6.75,17961.0,United Kingdom
533346,21829,DINOSAUR KEYRINGS ASSORTED,36,2010-11-17 08:53:00,0.21,18256.0,United Kingdom
556513,DOT,DOTCOM POSTAGE,1,2011-06-13 10:45:00,101.17,,United Kingdom
530423,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2010-11-03 09:36:00,0.85,14732.0,United Kingdom
524164,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-09-27 16:20:00,1.25,15051.0,United Kingdom
518138,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2010-08-04 15:48:00,16.98,,United Kingdom
507359,22528,GARDENERS KNEELING PAD,12,2010-05-07 15:33:00,1.25,17028.0,United Kingdom
505202,21094,SET/6 RED SPOTTY PAPER PLATES,5,2010-04-20 16:21:00,1.66,,United Kingdom
575491,23521,WALL ART CAT AND BIRD ,2,2011-11-09 17:47:00,2.89,15531.0,United Kingdom
571464,21770,OPEN CLOSED METAL SIGN,1,2011-10-17 14:28:00,4.95,14805.0,United Kingdom
539856,22550,HOLIDAY FUN LUDO,1,2010-12-22 14:41:00,0.0,,United Kingdom
578057,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,2011-11-22 15:05:00,3.25,12920.0,United Kingdom
544610,22766,PHOTO FRAME CORNICE,8,2011-02-22 10:09:00,2.95,16912.0,United Kingdom
