customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
14495.0,50,2,14091.0,4,3,1,Loyal
14496.0,311,4,200287.5,2,4,4,At Risk
14497.0,308,1,49913.85,2,1,2,Hibernating
14498.0,42,8,355420.8,4,5,5,Champions
14499.0,25,6,185428.95,4,4,4,Champions
14500.0,111,2,35264.25,3,3,2,Loyal
14501.0,183,1,19349.4,3,1,1,Potential
14502.0,32,7,142542.75,4,5,4,Champions
14503.0,2,5,299867.4,5,4,5,Champions
14504.0,242,2,42855.75,2,3,2,At Risk
14505.0,212,10,430997.7,3,5,5,Loyal
14506.0,283,2,96018.3,2,3,3,At Risk
14507.0,39,8,243901.35,4,5,5,Champions
14508.0,89,3,46847.85,3,3,2,Loyal
14509.0,533,1,11649.75,1,1,1,Hibernating
14510.0,435,1,51054.15,1,1,2,Hibernating
14511.0,133,1,14506.8,3,1,1,Potential
14512.0,187,5,81127.2,3,4,3,Loyal
14513.0,100,5,80772.3,3,4,3,Loyal
14514.0,60,9,482892.89999999997,4,5,5,Champions
14515.0,22,7,206697.75,5,5,4,Champions
14516.0,515,1,17211.6,1,1,1,Hibernating
14518.0,63,1,18308.85,4,1,1,Potential
14519.0,683,2,21639.45,1,3,1,At Risk
14520.0,1,2,28413.0,5,3,2,Loyal
14521.0,490,1,20942.25,1,1,1,Hibernating
14522.0,23,6,158533.2,5,4,4,Champions
14523.0,107,1,25314.45,3,1,2,Potential
14524.0,71,9,201226.2,4,5,4,Champions
14525.0,99,12,584427.9,3,5,5,Loyal
14526.0,388,1,27552.0,2,1,2,Hibernating
14527.0,23,76,1751721.3,5,5,5,Champions
14529.0,59,2,50904.0,4,3,2,Loyal
14530.0,92,9,375697.35,3,5,5,Loyal
14531.0,479,1,39515.7,1,1,2,Hibernating
14532.0,235,4,142926.0,2,4,4,At Risk
14533.0,59,8,255136.35,4,5,5,Champions
14534.0,2,21,475564.95,5,5,5,Champions
14535.0,126,7,453555.9,3,5,5,Loyal
14537.0,57,1,37333.8,4,1,2,Potential
14538.0,530,2,55648.95,1,3,3,At Risk
14540.0,9,9,330215.55,5,5,5,Champions
14541.0,286,7,152332.95,2,5,4,At Risk
14542.0,185,1,10841.25,3,1,1,Potential
14543.0,108,22,947734.2,3,5,5,Loyal
14544.0,23,3,313155.15,5,3,5,Loyal
14546.0,40,7,370134.45,4,5,5,Champions
14547.0,3,6,362637.45,5,4,5,Champions
14548.0,150,7,210453.6,3,5,4,Loyal
14549.0,736,1,33203.1,1,1,2,Hibernating
14550.0,10,4,142097.55,5,4,4,Champions
14551.0,17,3,35847.0,5,3,2,Loyal
14553.0,18,6,121209.9,5,4,4,Champions
14554.0,16,3,173668.95,5,3,4,Loyal
14555.0,301,3,143973.9,2,3,4,At Risk
14556.0,595,3,87710.70000000001,1,3,3,At Risk
14557.0,84,1,82779.9,3,1,3,Potential
14558.0,679,2,40745.25,1,3,2,At Risk
14560.0,6,29,376078.5,5,5,5,Champions
14561.0,75,2,77263.2,3,3,3,Loyal
14562.0,10,14,404473.65,5,5,5,Champions
14563.0,591,1,55627.95,1,1,3,Hibernating
14564.0,434,2,273590.1,1,3,5,At Risk
14565.0,95,4,330653.4,3,4,5,Loyal
14566.0,416,1,138600.0,2,1,4,Hibernating
14568.0,434,1,96568.5,1,1,3,Hibernating
14569.0,0,3,57159.9,5,3,3,Loyal
14570.0,280,2,59178.0,2,3,3,At Risk
14571.0,424,1,16973.25,1,1,1,Hibernating
14572.0,39,7,372942.15,4,5,5,Champions
14573.0,200,8,203508.9,3,5,4,Loyal
14574.0,732,1,15088.5,1,1,1,Hibernating
14575.0,487,1,48374.55,1,1,2,Hibernating
14577.0,163,4,87931.2,3,4,3,Loyal
14578.0,2,1,17706.15,5,1,1,Potential
14579.0,431,1,11083.8,1,1,1,Hibernating
14580.0,517,1,1559.25,1,1,1,Hibernating
14581.0,16,1,14553.0,5,1,1,Potential
14582.0,40,1,11981.55,4,1,1,Potential
14583.0,5,6,127439.54999999999,5,4,4,Champions
14584.0,168,6,150724.35,3,4,4,Loyal
14585.0,49,4,96770.1,4,4,3,Loyal
14586.0,276,1,24922.8,2,1,2,Hibernating
14587.0,18,9,168119.7,5,5,4,Champions
14590.0,424,12,202644.75,1,5,4,At Risk
14591.0,14,2,91356.29999999999,5,3,3,Loyal
14593.0,21,9,311382.75,5,5,5,Champions
14594.0,6,2,66657.15,5,3,3,Loyal
14595.0,23,2,31819.2,5,3,2,Loyal
14596.0,626,1,24094.35,1,1,1,Hibernating
14597.0,10,4,180464.55,5,4,4,Champions
14598.0,43,2,40324.2,4,3,2,Loyal
14599.0,389,2,49826.7,2,3,2,At Risk
14601.0,10,1,22465.8,5,1,1,Potential
14602.0,655,1,21562.8,1,1,1,Hibernating
14605.0,730,1,99.75,1,1,1,Hibernating
14606.0,0,119,2128945.35,5,5,5,Champions
14607.0,17,13,1301497.05,5,5,5,Champions
14608.0,361,6,142273.95,2,4,4,At Risk
14609.0,142,5,68758.2,3,4,3,Loyal
14611.0,443,1,32857.65,1,1,2,Hibernating
14613.0,679,1,8013.6,1,1,1,Hibernating
14614.0,385,1,30988.65,2,1,2,Hibernating
14615.0,451,2,51813.3,1,3,3,At Risk
14616.0,284,4,38784.9,2,4,2,At Risk
14617.0,402,2,19999.35,2,3,1,At Risk
14618.0,8,5,91677.6,5,4,3,Loyal
14619.0,540,1,94164.0,1,1,3,Hibernating
14620.0,205,2,43341.9,3,3,2,Loyal
14621.0,186,5,161601.3,3,4,4,Loyal
14623.0,43,6,115787.70000000001,4,4,4,Champions
14624.0,56,3,38502.45,4,3,2,Loyal
14625.0,195,6,212407.65,3,4,4,Loyal
14626.0,23,8,357339.15,5,5,5,Champions
14627.0,378,1,48588.75,2,1,2,Hibernating
14628.0,641,1,33033.0,1,1,2,Hibernating
14629.0,3,1,37188.9,5,1,2,Potential
14631.0,50,3,106620.15,4,3,4,Loyal
14634.0,437,4,223068.30000000002,1,4,5,At Risk
14635.0,453,1,22598.1,1,1,1,Hibernating
14637.0,676,1,11201.4,1,1,1,Hibernating
14639.0,51,6,436118.55,4,4,5,Champions
14640.0,127,6,235327.05,3,4,5,Loyal
14642.0,58,1,10092.6,4,1,1,Potential
14643.0,169,4,143754.45,3,4,4,Loyal
14644.0,67,5,212763.6,4,4,4,Champions
14645.0,156,2,62694.45,3,3,3,Loyal
14646.0,1,94,33850608.75,5,5,5,Champions
14647.0,200,1,25538.1,3,1,2,Potential
14648.0,415,11,249070.5,2,5,5,At Risk
14649.0,211,6,282725.1,3,4,5,Loyal
14651.0,66,6,159403.65,4,4,4,Champions
14652.0,76,1,11988.9,3,1,1,Potential
14653.0,9,5,159749.1,5,4,4,Champions
14655.0,7,6,365179.5,5,4,5,Champions
14656.0,168,3,50401.05,3,3,2,Loyal
14657.0,325,3,108016.65,2,3,4,At Risk
14658.0,116,1,12929.7,3,1,1,Potential
14659.0,8,7,201778.5,5,5,4,Champions
14660.0,86,1,16462.95,3,1,1,Potential
14661.0,26,1,11334.75,4,1,1,Potential
14662.0,234,5,78383.55,2,4,3,At Risk
14663.0,429,2,51513.0,1,3,3,At Risk
14664.0,19,1,26129.25,5,1,2,Potential
14665.0,89,4,194551.35,3,4,4,Loyal
14666.0,23,1,20501.25,5,1,1,Potential
14667.0,10,34,1523890.2,5,5,5,Champions
14668.0,444,1,11721.15,1,1,1,Hibernating
14669.0,241,6,318861.9,2,4,5,At Risk
14670.0,279,2,30456.3,2,3,2,At Risk
14671.0,548,2,118382.25,1,3,4,At Risk
14672.0,234,2,80382.75,2,3,3,At Risk
14673.0,2,5,247928.1,5,4,5,Champions
14675.0,388,1,48525.75,2,1,2,Hibernating
14676.0,30,6,519740.55,4,4,5,Champions
14677.0,592,1,19415.55,1,1,1,Hibernating
14679.0,381,3,135391.2,2,3,4,At Risk
14680.0,24,38,3732678.6,5,5,5,Champions
14681.0,70,4,77353.5,4,4,3,Loyal
14682.0,200,3,132768.3,3,3,4,Loyal
14683.0,587,1,15388.8,1,1,1,Hibernating
14684.0,25,4,92964.90000000001,4,4,3,Loyal
14685.0,575,5,224855.40000000002,1,4,5,At Risk
14686.0,413,1,13384.35,2,1,1,Hibernating
14687.0,106,2,98704.2,3,3,3,Loyal
14688.0,7,20,631314.6,5,5,5,Champions
14690.0,43,2,41696.55,4,3,2,Loyal
14691.0,70,2,51910.95,4,3,3,Loyal
14692.0,136,8,136475.85,3,5,4,Loyal
14693.0,452,4,69348.3,1,4,3,At Risk
14695.0,731,2,103323.15,1,3,4,At Risk
14696.0,186,4,165478.95,3,4,4,Loyal
14697.0,217,1,10417.05,3,1,1,Potential
14698.0,1,3,66463.95,5,3,3,Loyal
14699.0,434,2,43930.95,1,3,2,At Risk
14700.0,237,3,168263.55,2,3,4,At Risk
14701.0,10,11,375217.5,5,5,5,Champions
14702.0,18,17,454779.15,5,5,5,Champions
14704.0,22,5,118010.55,5,4,4,Champions
14705.0,198,1,18795.0,3,1,1,Potential
14706.0,618,1,41022.45,1,1,2,Hibernating
14707.0,576,1,7308.0,1,1,1,Hibernating
14708.0,2,4,194338.2,5,4,4,Champions
14709.0,14,16,613270.35,5,5,5,Champions
14710.0,450,7,79161.6,1,5,3,At Risk
14711.0,9,5,135438.45,5,4,4,Champions
14713.0,8,17,481641.3,5,5,5,Champions
14714.0,23,3,65447.549999999996,5,3,3,Loyal
14715.0,24,4,109652.55,5,4,4,Champions
14718.0,409,1,23774.1,2,1,1,Hibernating
14719.0,9,3,97760.25,5,3,3,Loyal
14720.0,5,2,53341.05,5,3,3,Loyal
14722.0,146,3,53903.85,3,3,3,Loyal
14723.0,35,8,150483.9,4,5,4,Champions
14724.0,589,1,36251.25,1,1,2,Hibernating
14725.0,24,4,138100.19999999998,5,4,4,Champions
14726.0,654,1,13098.75,1,1,1,Hibernating
14727.0,273,2,46764.9,2,3,2,At Risk
14728.0,412,1,20010.9,2,1,1,Hibernating
14730.0,255,1,12223.05,2,1,1,Hibernating
14731.0,46,2,26949.3,4,3,2,Loyal
14732.0,7,13,398207.25,5,5,5,Champions
14733.0,110,10,1072546.6500000001,3,5,5,Loyal
14734.0,448,3,86664.9,1,3,3,At Risk
14735.0,3,23,527171.4,5,5,5,Champions
14736.0,484,2,42113.4,1,3,2,At Risk
14737.0,128,3,364493.85,3,3,5,Loyal
14738.0,42,6,135074.1,4,4,4,Champions
14739.0,3,14,847548.45,5,5,5,Champions
14740.0,225,5,199446.45,2,4,4,At Risk
14741.0,11,4,127798.65,5,4,4,Champions
14742.0,434,1,60884.25,1,1,3,Hibernating
14743.0,592,1,5300.4,1,1,1,Hibernating
14744.0,297,11,372711.15,2,5,5,At Risk
14745.0,140,6,158460.75,3,4,4,Loyal
14746.0,405,4,62317.5,2,4,3,At Risk
14747.0,248,1,34461.0,2,1,2,Hibernating
14748.0,28,6,224130.90000000002,4,4,5,Champions
14749.0,479,1,32565.75,1,1,2,Hibernating
14750.0,735,1,11763.15,1,1,1,Hibernating
14751.0,683,1,6441.75,1,1,1,Hibernating
14753.0,86,1,59130.75,3,1,3,Potential
14754.0,44,4,82353.6,4,4,3,Loyal
14755.0,39,8,237976.2,4,5,5,Champions
14756.0,14,1,77590.8,5,1,3,Potential
14758.0,144,7,300821.85,3,5,5,Loyal
14759.0,4,1,79287.6,5,1,3,Potential
14760.0,296,1,9366.0,2,1,1,Hibernating
14761.0,334,2,30399.6,2,3,2,At Risk
14764.0,46,1,29221.5,4,1,2,Potential
14765.0,28,1,16654.05,4,1,1,Potential
14766.0,7,8,486351.60000000003,5,5,5,Champions
14767.0,473,1,40195.05,1,1,2,Hibernating
14768.0,16,1,6237.0,5,1,1,Potential
14769.0,2,14,1309256.55,5,5,5,Champions
14770.0,231,5,248616.9,2,4,5,At Risk
14771.0,620,1,32261.25,1,1,2,Hibernating
14774.0,528,1,25352.25,1,1,2,Hibernating
14775.0,57,3,148938.3,4,3,4,Loyal
14776.0,50,8,216543.6,4,5,4,Champions
14778.0,126,1,41665.05,3,1,2,Potential
14779.0,280,2,12978.0,2,3,1,At Risk
14780.0,78,1,34944.0,3,1,2,Potential
14782.0,319,1,21010.5,2,1,1,Hibernating
14784.0,323,2,28835.1,2,3,2,At Risk
14785.0,9,2,8127.0,5,3,1,Loyal
14788.0,25,2,88759.65,4,3,3,Loyal
14790.0,28,7,207612.3,4,5,4,Champions
14792.0,63,1,651.0,4,1,1,Potential
14793.0,20,2,65719.5,5,3,3,Loyal
14794.0,2,7,121639.35,5,5,4,Champions
14795.0,165,1,13802.25,3,1,1,Potential
14796.0,21,17,799242.15,5,5,5,Champions
14798.0,380,5,57809.85,2,4,3,At Risk
14799.0,50,2,35505.75,4,3,2,Loyal
14800.0,59,10,625527.0,4,5,5,Champions
14801.0,60,1,20279.7,4,1,1,Potential
14802.0,437,2,157812.90000000002,1,3,4,At Risk
14803.0,161,1,12049.8,3,1,1,Potential
14804.0,8,1,37093.35,5,1,2,Potential
14805.0,14,5,86575.65,5,4,3,Loyal
14806.0,74,1,20305.95,4,1,1,Potential
14807.0,390,2,54525.45,2,3,3,At Risk
14808.0,74,3,105462.0,4,3,4,Loyal
14809.0,620,2,72109.8,1,3,3,At Risk
14810.0,40,6,98925.75,4,4,3,Loyal
14811.0,386,1,17902.5,2,1,1,Hibernating
14813.0,369,4,114541.35,2,4,4,At Risk
14814.0,580,1,16848.3,1,1,1,Hibernating
14816.0,196,1,28544.25,3,1,2,Potential
14817.0,395,3,195524.7,2,3,4,At Risk
14818.0,168,1,30594.9,3,1,2,Potential
14819.0,191,3,29695.05,3,3,2,Loyal
14820.0,33,5,71322.3,4,4,3,Loyal
14821.0,366,4,70712.25,2,4,3,At Risk
14823.0,179,2,18840.15,3,3,1,Loyal
14824.0,9,7,248662.05,5,5,5,Champions
14825.0,15,13,247874.55,5,5,5,Champions
14826.0,581,1,21766.5,1,1,1,Hibernating
14828.0,336,7,561414.0,2,5,5,At Risk
14829.0,28,7,177748.2,4,5,4,Champions
14830.0,52,1,20698.65,4,1,1,Potential
14831.0,679,3,176039.85,1,3,4,At Risk
14832.0,629,1,33882.45,1,1,2,Hibernating
14833.0,498,1,9954.0,1,1,1,Hibernating
14834.0,22,4,139319.25,5,4,4,Champions
14836.0,9,2,10442.25,5,3,1,Loyal
14837.0,166,4,169215.9,3,4,4,Loyal
14838.0,422,2,81235.35,2,3,3,At Risk
14839.0,579,2,63953.4,1,3,3,At Risk
14840.0,267,2,38084.55,2,3,2,At Risk
14841.0,52,12,660040.5,4,5,5,Champions
14842.0,94,3,199659.59999999998,3,3,4,Loyal
14843.0,436,1,22239.0,1,1,1,Hibernating
14844.0,63,6,471181.19999999995,4,4,5,Champions
14845.0,599,1,15750.0,1,1,1,Hibernating
14846.0,426,1,45927.0,1,1,2,Hibernating
14847.0,407,2,109152.75,2,3,4,At Risk
14848.0,404,1,32608.8,2,1,2,Hibernating
14849.0,36,24,904618.05,4,5,5,Champions
14850.0,311,4,138227.25,2,4,4,At Risk
14851.0,22,2,65444.4,5,3,3,Loyal
14852.0,57,12,341526.15,4,5,5,Champions
14853.0,210,2,39469.5,3,3,2,Loyal
14854.0,77,8,315577.5,3,5,5,Loyal
14855.0,134,4,643240.5,3,4,5,Loyal
14856.0,35,2,136623.9,4,3,4,Loyal
14857.0,59,6,296202.9,4,4,5,Champions
14858.0,505,1,18978.75,1,1,1,Hibernating
14859.0,12,4,142142.7,5,4,4,Champions
14860.0,18,1,17883.6,5,1,1,Potential
14861.0,51,7,97097.7,4,5,3,Loyal
14862.0,148,1,31930.5,3,1,2,Potential
14865.0,373,2,4233.6,2,3,1,At Risk
14866.0,10,12,1285605.3,5,5,5,Champions
14867.0,218,10,153810.3,3,5,4,Loyal
14868.0,2,6,207855.9,5,4,4,Champions
14869.0,102,2,93577.05,3,3,3,Loyal
14870.0,261,3,76272.0,2,3,3,At Risk
14871.0,177,3,42693.0,3,3,2,Loyal
14873.0,209,2,89683.65,3,3,3,Loyal
14874.0,534,1,12198.9,1,1,1,Hibernating
14875.0,262,2,184703.4,2,3,4,At Risk
14876.0,520,2,26953.5,1,3,2,At Risk
14877.0,417,2,45885.0,2,3,2,At Risk
14878.0,180,12,208461.75,3,5,4,Loyal
14879.0,684,1,19431.3,1,1,1,Hibernating
14880.0,184,1,24577.35,3,1,1,Potential
14881.0,19,1,26817.0,5,1,2,Potential
14882.0,33,7,188023.5,4,5,4,Champions
14883.0,18,3,24939.6,5,3,2,Loyal
14884.0,668,1,12663.0,1,1,1,Hibernating
14885.0,131,2,142476.6,3,3,4,Loyal
14886.0,252,1,38304.0,2,1,2,Hibernating
14887.0,78,1,195510.0,3,1,4,Potential
14888.0,206,1,38766.0,3,1,2,Potential
14890.0,618,2,72618.0,1,3,3,At Risk
14891.0,147,1,11025.0,3,1,1,Potential
14893.0,9,2,129974.25,5,3,4,Loyal
14894.0,442,1,56422.8,1,1,3,Hibernating
14895.0,7,21,1993370.4,5,5,5,Champions
14896.0,204,3,62269.2,3,3,3,Loyal
14897.0,87,5,161139.3,3,4,4,Loyal
14898.0,22,9,238682.84999999998,5,5,5,Champions
14899.0,394,1,145412.4,2,1,4,Hibernating
14900.0,521,1,1461.6,1,1,1,Hibernating
14901.0,10,9,174028.05,5,5,4,Champions
14902.0,25,3,108740.1,4,3,4,Loyal
14903.0,124,4,253241.1,3,4,5,Loyal
14904.0,25,2,66676.05,4,3,3,Loyal
14905.0,157,4,123007.5,3,4,4,Loyal
14906.0,444,1,7186.2,1,1,1,Hibernating
14907.0,27,8,455060.55,4,5,5,Champions
14908.0,73,1,29169.0,4,1,2,Potential
14909.0,662,1,37012.5,1,1,2,Hibernating
14910.0,24,3,33972.75,5,3,2,Loyal
14911.0,2,251,19600477.05,5,5,5,Champions
14912.0,16,4,160437.9,5,4,4,Champions
14913.0,35,5,296045.4,4,4,5,Champions
14915.0,90,9,143567.55,3,5,4,Loyal
14916.0,149,3,174495.30000000002,3,3,4,Loyal
14917.0,596,2,117993.75,1,3,4,At Risk
14918.0,404,7,456294.3,2,5,5,At Risk
14920.0,212,1,42580.65,3,1,2,Potential
14921.0,29,1,43371.3,4,1,2,Potential
14922.0,393,2,88592.7,2,3,3,At Risk
14924.0,245,2,65191.35,2,3,3,At Risk
14926.0,381,1,14616.0,2,1,1,Hibernating
14927.0,396,1,32361.0,2,1,2,Hibernating
14928.0,627,1,23510.55,1,1,1,Hibernating
14929.0,31,2,87852.45000000001,4,3,3,Loyal
14930.0,562,2,210591.15000000002,1,3,4,At Risk
14931.0,4,1,20832.0,5,1,1,Potential
14932.0,365,2,108114.3,2,3,4,At Risk
14933.0,443,1,30975.0,1,1,2,Hibernating
14934.0,81,3,214455.15,3,3,4,Loyal
14935.0,296,1,187394.55,2,1,4,Hibernating
14936.0,33,6,741716.85,4,4,5,Champions
14937.0,56,1,22302.0,4,1,1,Potential
14938.0,561,1,92099.7,1,1,3,Hibernating
14940.0,732,1,19111.05,1,1,1,Hibernating
14941.0,578,1,19120.5,1,1,1,Hibernating
14942.0,592,1,22225.35,1,1,1,Hibernating
14943.0,662,1,11300.1,1,1,1,Hibernating
14944.0,29,13,778698.9,4,5,5,Champions
14945.0,413,1,18837.0,2,1,1,Hibernating
14946.0,13,1,10594.5,5,1,1,Potential
14947.0,71,3,57943.2,4,3,3,Loyal
14948.0,22,4,86579.85,5,4,3,Loyal
14949.0,648,3,34730.85,1,3,2,At Risk
14950.0,18,1,38976.0,5,1,2,Potential
14951.0,78,1,32727.45,3,1,2,Potential
14952.0,59,22,1482836.25,4,5,5,Champions
14953.0,24,3,74737.95,5,3,3,Loyal
14954.0,702,1,17563.35,1,1,1,Hibernating
14956.0,420,1,139125.0,2,1,4,Hibernating
14957.0,252,2,34995.45,2,3,2,At Risk
14958.0,146,4,61944.75,3,4,3,Loyal
14959.0,63,1,16600.5,4,1,1,Potential
14960.0,7,2,23233.35,5,3,1,Loyal
14961.0,10,14,1128940.05,5,5,5,Champions
14962.0,583,1,12779.55,1,1,1,Hibernating
14963.0,18,10,275321.55,5,5,5,Champions
14964.0,246,1,21652.05,2,1,1,Hibernating
14965.0,95,1,13072.5,3,1,1,Potential
14966.0,14,4,70733.25,5,4,3,Loyal
14967.0,49,3,106276.8,4,3,4,Loyal
14968.0,457,1,37527.0,1,1,2,Hibernating
14969.0,703,1,95154.15,1,1,3,Hibernating
14970.0,67,6,270928.35,4,4,5,Champions
14971.0,34,2,52522.05,4,3,3,Loyal
14972.0,127,2,15232.35,3,3,1,Loyal
14973.0,106,3,138017.25,3,3,4,Loyal
14974.0,36,1,12010.95,4,1,1,Potential
14975.0,420,1,20207.25,2,1,1,Hibernating
14976.0,56,3,34188.0,4,3,2,Loyal
14978.0,71,3,86221.79999999999,4,3,3,Loyal
14980.0,736,1,15821.4,1,1,1,Hibernating
14981.0,245,2,39156.6,2,3,2,At Risk
14982.0,571,1,24966.9,1,1,2,Hibernating
14984.0,18,4,92285.54999999999,5,4,3,Loyal
14985.0,357,1,13073.55,2,1,1,Hibernating
14986.0,375,1,25569.6,2,1,2,Hibernating
14987.0,15,6,110911.5,5,4,4,Champions
14988.0,379,5,146024.55,2,4,4,At Risk
14990.0,729,1,21025.2,1,1,1,Hibernating
14991.0,429,1,33040.35,1,1,2,Hibernating
14992.0,441,1,22102.5,1,1,1,Hibernating
14994.0,381,4,83546.4,2,4,3,At Risk
14995.0,38,2,24489.15,4,3,1,Loyal
14996.0,480,1,44566.2,1,1,2,Hibernating
14997.0,45,4,81543.0,4,4,3,Loyal
14998.0,169,3,61644.45,3,3,3,Loyal
15001.0,393,2,24240.3,2,3,1,At Risk
15002.0,507,3,172107.6,1,3,4,At Risk
15003.0,472,4,58690.799999999996,1,4,3,At Risk
15005.0,15,34,858409.65,5,5,5,Champions
15006.0,50,2,86639.7,4,3,3,Loyal
15009.0,11,2,98847.0,5,3,3,Loyal
15011.0,395,2,43743.0,2,3,2,At Risk
15012.0,373,2,66007.2,2,3,3,At Risk
15013.0,525,6,109129.65,1,4,4,At Risk
15014.0,42,1,14956.2,4,1,1,Potential
15015.0,500,6,137266.5,1,5,4,At Risk
15016.0,172,3,33577.95,3,3,2,Loyal
15017.0,33,1,13185.9,4,1,1,Potential
15018.0,252,1,18909.45,2,1,1,Hibernating
15020.0,378,1,21359.1,2,1,1,Hibernating
15021.0,8,8,211235.85,5,5,4,Champions
15022.0,11,3,83255.55,5,3,3,Loyal
15023.0,2,10,601558.65,5,5,5,Champions
15024.0,9,8,276354.75,5,5,5,Champions
15025.0,32,1,39586.05,4,1,2,Potential
15026.0,79,4,71184.75,3,4,3,Loyal
15027.0,167,9,325124.1,3,5,5,Loyal
15028.0,42,2,18895.8,4,3,1,Loyal
15029.0,619,1,38335.5,1,1,2,Hibernating
15030.0,71,5,152113.5,4,4,4,Champions
15031.0,29,10,211251.6,4,5,4,Champions
15032.0,421,3,358149.75,2,3,5,At Risk
15033.0,4,6,200861.85,5,5,4,Champions
15034.0,15,10,600075.0,5,5,5,Champions
15035.0,89,1,26536.65,3,1,2,Potential
15036.0,176,2,25797.45,3,3,2,Loyal
15037.0,376,1,25332.3,2,1,2,Hibernating
15038.0,68,5,76983.9,4,4,3,Loyal
15039.0,9,55,2776104.45,5,5,5,Champions
15040.0,541,1,786.45,1,1,1,Hibernating
15041.0,169,2,30872.1,3,3,2,Loyal
15042.0,594,1,18849.6,1,1,1,Hibernating
15043.0,462,4,185671.5,1,4,4,At Risk
15044.0,38,20,1045264.5,4,5,5,Champions
15045.0,257,1,40834.5,2,1,2,Hibernating
15046.0,8,18,593893.65,5,5,5,Champions
15047.0,269,1,36080.1,2,1,2,Hibernating
15048.0,220,2,37290.75,2,3,2,At Risk
15050.0,24,4,304564.05000000005,5,4,5,Champions
15051.0,48,7,359795.1,4,5,5,Champions
15052.0,318,1,22656.9,2,1,1,Hibernating
15053.0,4,2,49889.7,5,3,2,Loyal
15054.0,11,2,31720.5,5,3,2,Loyal
15055.0,474,3,58807.35,1,3,3,At Risk
15056.0,519,1,14012.25,1,1,1,Hibernating
15057.0,274,2,69573.0,2,3,3,At Risk
15058.0,24,13,298214.7,5,5,5,Champions
15059.0,40,15,306727.05,4,5,5,Champions
15060.0,7,3,16943.85,5,3,1,Loyal
15061.0,3,73,8708730.45,5,5,5,Champions
15062.0,70,6,183538.95,4,5,4,Champions
15063.0,212,1,38934.0,3,1,2,Potential
15064.0,409,2,75110.7,2,3,3,At Risk
15065.0,37,1,31434.9,4,1,2,Potential
15066.0,52,1,93826.95,4,1,3,Potential
15067.0,77,4,326890.19999999995,3,4,5,Loyal
15068.0,45,3,93264.15,4,3,3,Loyal
15070.0,372,2,54437.25,2,3,3,At Risk
15071.0,275,1,61810.35,2,1,3,Hibernating
15072.0,478,1,19689.6,1,1,1,Hibernating
15073.0,186,4,153398.7,3,4,4,Loyal
15074.0,104,3,164464.65000000002,3,3,4,Loyal
15075.0,77,1,81168.15,3,1,3,Potential
15076.0,172,2,150862.95,3,3,4,Loyal
15077.0,494,2,254948.4,1,3,5,At Risk
15078.0,6,39,1260086.1,5,5,5,Champions
15079.0,212,7,255197.25,3,5,5,Loyal
15080.0,427,2,57356.25,1,3,3,At Risk
15081.0,21,9,133717.5,5,5,4,Champions
15083.0,256,1,9261.0,2,1,1,Hibernating
15084.0,645,1,36687.0,1,1,2,Hibernating
15085.0,729,1,36491.7,1,1,2,Hibernating
15086.0,564,2,22945.65,1,3,1,At Risk
15088.0,66,1,90739.95,4,1,3,Potential
15089.0,9,3,158174.1,5,3,4,Loyal
15091.0,674,1,24979.5,1,1,2,Hibernating
15092.0,214,2,47596.5,3,3,2,Loyal
15093.0,17,18,1120786.8,5,5,5,Champions
15094.0,462,2,8715.0,1,3,1,At Risk
15095.0,135,7,292489.05,3,5,5,Loyal
15096.0,42,1,23035.95,4,1,1,Potential
15097.0,3,2,93518.25,5,3,3,Loyal
15098.0,181,1,4091850.0,3,1,5,Potential
15099.0,83,1,43100.4,3,1,2,Potential
15100.0,366,4,206766.0,2,4,4,At Risk
15101.0,358,4,113632.05,2,4,4,At Risk
15102.0,530,2,58240.35,1,3,3,At Risk
15103.0,30,2,73852.8,4,3,3,Loyal
15104.0,196,1,68544.0,3,1,3,Potential
15105.0,17,3,60549.3,5,3,3,Loyal
15106.0,17,3,82439.7,5,3,3,Loyal
15107.0,310,3,13503.0,2,3,1,At Risk
15108.0,141,2,75789.0,3,3,3,Loyal
15109.0,245,3,103225.5,2,3,4,At Risk
15110.0,23,6,158114.25,5,5,4,Champions
15111.0,66,2,160261.5,4,3,4,Loyal
15112.0,610,1,21987.0,1,1,1,Hibernating
15113.0,9,2,370789.65,5,3,5,Loyal
15114.0,29,8,237880.65,4,5,5,Champions
15115.0,17,2,55844.25,5,3,3,Loyal
15116.0,134,1,32688.6,3,1,2,Potential
15117.0,14,5,133775.25,5,4,4,Champions
15118.0,133,1,25704.0,3,1,2,Potential
15120.0,133,1,37676.1,3,1,2,Potential
15121.0,49,1,17069.85,4,1,1,Potential
15122.0,203,8,369778.5,3,5,5,Loyal
15123.0,6,5,488897.85,5,4,5,Champions
15124.0,22,2,23734.2,5,3,1,Loyal
15125.0,24,15,1000408.5,5,5,5,Champions
15126.0,686,1,20207.25,1,1,1,Hibernating
15127.0,65,2,74707.5,4,3,3,Loyal
15128.0,59,3,115143.0,4,3,4,Loyal
15129.0,106,17,516477.15,3,5,5,Loyal
15130.0,169,1,34661.55,3,1,2,Potential
15131.0,394,1,8429.4,2,1,1,Hibernating
15132.0,17,3,51246.3,5,3,2,Loyal
15133.0,127,3,101159.1,3,3,3,Loyal
15134.0,14,7,129385.2,5,5,4,Champions
15136.0,95,1,61204.5,3,1,3,Potential
