customer_id,gender,age,tenure_months,monthly_income,segment,has_loan,has_card,churned,churn_score,Contract,InternetService,MonthlyCharges
4538-WNTMJ,Female,53,46,22455.0,Mass,0,0,0,0.1055,One year,No,24.95
3334-CTHOL,Female,28,1,44955.0,Mass,1,1,1,0.9104,Month-to-month,DSL,49.95
4704-ERYFC,Female,40,22,62325.0,Affluent,1,0,1,0.8772,Month-to-month,Fiber optic,69.25
9432-RUVSL,Female,54,48,92250.0,HNI,0,1,0,0.198,Two year,Fiber optic,102.5
8060-HIWJJ,Male,63,64,77895.0,HNI,0,1,0,0.134,Two year,DSL,86.55
7684-XSZIY,Male,65,72,21870.0,Mass,0,1,0,0.0334,Two year,No,24.3
9089-UOWJG,Female,34,12,52515.0,Affluent,1,1,0,0.4908,Month-to-month,DSL,58.35
8621-MNIHH,Female,68,34,84825.0,HNI,1,0,1,0.8759,Month-to-month,Fiber optic,94.25
8039-ACLPL,Female,65,72,61875.0,Affluent,0,1,0,0.0896,Two year,DSL,68.75
9885-AIBVB,Male,43,29,77220.0,HNI,1,0,0,0.4789,Month-to-month,Fiber optic,85.8
1934-MKPXS,Male,46,33,18090.0,Mass,0,1,0,0.135,One year,No,20.1
2592-YKDIF,Female,28,1,18315.0,Mass,1,0,0,0.473,Month-to-month,No,20.35
2272-JKMSI,Female,62,62,99720.0,HNI,0,0,0,0.1701,One year,Fiber optic,110.8
0471-LVHGK,Male,50,41,65700.0,Affluent,0,0,1,0.5799,One year,DSL,73.0
9518-RWHZL,Female,63,64,90045.0,HNI,0,1,1,0.551,One year,Fiber optic,100.05
8714-CTZJW,Female,30,4,74565.0,HNI,1,1,0,0.5437,Month-to-month,Fiber optic,82.85
3569-EDBPQ,Female,41,24,75915.0,HNI,1,0,0,0.4908,Month-to-month,Fiber optic,84.35
3131-NWVFJ,Female,35,14,17595.0,Mass,0,0,0,0.1863,One year,No,19.55
7521-YXVZY,Male,29,3,17955.0,Mass,1,0,0,0.467,Month-to-month,No,19.95
5419-CONWX,Female,68,4,89820.0,HNI,1,1,1,0.9651,Month-to-month,Fiber optic,99.8
6240-EURKS,Female,37,18,31500.0,Mass,1,0,1,0.8449,Month-to-month,DSL,35.0
2373-NTKOD,Male,32,8,59625.0,Affluent,1,0,0,0.5118,Month-to-month,DSL,66.25
1970-KKFWL,Female,47,35,20970.0,Mass,0,1,0,0.1335,Two year,No,23.3
6960-HVYXR,Female,28,1,68400.0,Affluent,1,0,1,0.9433,Month-to-month,Fiber optic,76.0
9337-SRRNI,Male,64,66,22770.0,Mass,0,1,0,0.0511,Two year,No,25.3
0895-UADGO,Male,32,8,40095.0,Mass,0,0,0,0.2344,Two year,DSL,44.55
5678-VFNEQ,Female,65,71,93690.0,HNI,0,1,0,0.137,One year,Fiber optic,104.1
5977-CKHON,Female,51,43,83295.0,HNI,1,1,0,0.4491,Month-to-month,Fiber optic,92.55
7024-OHCCK,Female,68,2,84465.0,HNI,1,0,1,0.9631,Month-to-month,Fiber optic,93.85
2692-BUCFV,Male,68,29,91305.0,HNI,1,1,0,0.4987,Month-to-month,Fiber optic,101.45
7861-UVUFT,Female,36,15,75870.0,HNI,1,0,1,0.9154,Month-to-month,Fiber optic,84.3
1830-GGFNM,Male,63,65,85095.0,HNI,0,1,0,0.1413,Two year,Fiber optic,94.55
5302-BDJNT,Male,47,35,85950.0,HNI,1,0,0,0.4747,Month-to-month,Fiber optic,95.5
5223-UZAVK,Male,63,64,90270.0,HNI,0,1,0,0.1514,One year,Fiber optic,100.3
4859-ZSRDZ,Female,59,58,49950.0,Affluent,0,1,0,0.1112,Two year,DSL,55.5
5651-WYIPH,Female,68,18,44865.0,Mass,1,1,0,0.4637,Month-to-month,DSL,49.85
9350-VLHMB,Male,64,67,80595.0,HNI,1,1,0,0.3796,Month-to-month,Fiber optic,89.55
3498-LZGQZ,Male,62,63,17235.0,Mass,0,0,0,0.0516,Two year,No,19.15
8785-CJSHH,Female,61,60,89820.0,HNI,1,0,0,0.4117,Month-to-month,Fiber optic,99.8
5357-TZHPP,Male,68,9,75960.0,HNI,1,1,1,0.932,Month-to-month,Fiber optic,84.4
3870-SPZSI,Female,65,70,101745.0,HNI,0,1,0,0.151,Two year,Fiber optic,113.05
0680-DFNNY,Male,36,15,90990.0,HNI,1,0,1,0.9366,Month-to-month,Fiber optic,101.1
7560-QRBXH,Female,54,48,17955.0,Mass,0,0,0,0.0937,One year,No,19.95
7077-XJMET,Male,34,12,66735.0,Affluent,1,0,0,0.5108,Month-to-month,DSL,74.15
8752-GHJFU,Male,68,71,82800.0,HNI,0,0,0,0.1217,One year,Fiber optic,92.0
6896-SRVYQ,Male,68,44,66465.0,Affluent,1,0,0,0.4227,Month-to-month,Fiber optic,73.85
7767-UXAGJ,Male,28,1,45405.0,Affluent,1,0,1,0.911,Month-to-month,DSL,50.45
4652-ODEVH,Male,52,45,22005.0,Mass,0,0,0,0.1076,Two year,No,24.45
6510-UPNKS,Female,40,23,22320.0,Mass,0,1,0,0.1683,One year,No,24.8
6718-BDGHG,Female,51,43,58365.0,Affluent,0,1,0,0.1641,One year,DSL,64.85
9046-DQMTP,Male,47,35,18675.0,Mass,1,1,0,0.3803,Month-to-month,No,20.75
6439-LAJXL,Male,32,9,62055.0,Affluent,1,0,0,0.5124,Month-to-month,DSL,68.95
1571-SAVHK,Male,34,12,89955.0,HNI,1,0,1,0.9434,Month-to-month,Fiber optic,99.95
9052-VKDUW,Female,68,65,98460.0,HNI,1,1,0,0.4101,Month-to-month,Fiber optic,109.4
9546-CQJSU,Female,29,2,82260.0,HNI,1,0,1,0.96,Month-to-month,Fiber optic,91.4
1666-JZPZT,Male,42,27,44100.0,Mass,1,0,0,0.4379,Month-to-month,DSL,49.0
5777-KJIRB,Female,50,40,45225.0,Affluent,0,0,0,0.1539,One year,DSL,50.25
0506-LVNGN,Female,68,5,67995.0,Affluent,1,1,1,0.9317,Month-to-month,Fiber optic,75.55
7677-SJJJK,Male,32,8,17910.0,Mass,0,1,0,0.2032,One year,No,19.9
2480-EJWYP,Female,68,58,88020.0,HNI,0,1,0,0.1646,One year,Fiber optic,97.8
3253-HKOKL,Female,56,52,90270.0,HNI,0,0,0,0.1842,One year,Fiber optic,100.3
7055-HNEOJ,Male,29,3,50220.0,Affluent,1,0,0,0.5123,Month-to-month,DSL,55.8
5514-YQENT,Male,50,41,100035.0,HNI,0,0,0,0.2281,Two year,Fiber optic,111.15
3211-AAPKX,Male,39,20,88695.0,HNI,1,0,0,0.5197,Month-to-month,Fiber optic,98.55
8445-DNBAE,Male,28,1,45045.0,Affluent,1,0,0,0.5105,Month-to-month,DSL,50.05
2951-QOQTK,Male,30,4,72720.0,HNI,1,1,1,0.9411,Month-to-month,Fiber optic,80.8
2958-NHPPS,Male,40,23,18765.0,Mass,1,0,0,0.4133,Month-to-month,No,20.85
6806-YDEUL,Female,68,6,17550.0,Mass,1,1,0,0.4582,Month-to-month,No,19.5
1735-XMJVH,Male,32,8,17415.0,Mass,1,0,0,0.4525,Month-to-month,No,19.35
6890-PFRQX,Male,37,18,62550.0,Affluent,1,0,0,0.4885,Month-to-month,DSL,69.5
0222-CNVPT,Male,68,52,43920.0,Mass,1,1,0,0.3692,Month-to-month,DSL,48.8
5899-OUVKV,Male,45,31,85050.0,HNI,1,0,0,0.4844,Month-to-month,Fiber optic,94.5
8681-ICONS,Male,43,29,18585.0,Mass,1,0,0,0.3966,Month-to-month,No,20.65
1621-YNCJH,Female,47,36,95445.0,HNI,0,1,0,0.2353,Two year,Fiber optic,106.05
3473-XIIIT,Female,36,16,90000.0,HNI,1,0,1,0.9325,Month-to-month,Fiber optic,100.0
6362-QHAFM,Male,51,42,97470.0,HNI,0,0,0,0.2217,One year,Fiber optic,108.3
7893-IXHRQ,Male,28,1,18495.0,Mass,1,0,1,0.8732,Month-to-month,No,20.55
3070-BDOQC,Female,61,60,89685.0,HNI,0,0,0,0.1615,Two year,Fiber optic,99.65
2952-QAYZF,Male,30,5,76770.0,HNI,1,0,1,0.944,Month-to-month,Fiber optic,85.3
6234-PFPXL,Male,40,22,86310.0,HNI,1,1,0,0.5109,Month-to-month,Fiber optic,95.9
9824-QCJPK,Male,47,36,18000.0,Mass,0,0,0,0.1266,One year,No,20.0
4763-PGDPO,Female,30,4,63360.0,Affluent,1,0,1,0.928,Month-to-month,Fiber optic,70.4
4283-IVYCI,Male,32,9,58455.0,Affluent,1,0,0,0.5074,Month-to-month,DSL,64.95
1866-OBPNR,Male,28,1,67140.0,Affluent,1,1,0,0.5415,Month-to-month,Fiber optic,74.6
8205-MQUGY,Male,34,12,44280.0,Mass,1,0,0,0.4793,Month-to-month,DSL,49.2
8970-ANWXO,Female,40,23,66375.0,Affluent,0,0,0,0.2301,One year,DSL,73.75
9480-BQJEI,Male,62,62,83070.0,HNI,0,1,0,0.1467,One year,Fiber optic,92.3
5394-SVGJV,Male,48,37,88920.0,HNI,1,1,1,0.8734,Month-to-month,Fiber optic,98.8
6979-TNDEU,Female,32,8,17280.0,Mass,1,0,0,0.4523,Month-to-month,No,19.2
9777-WJJPR,Male,45,31,79785.0,HNI,1,1,0,0.477,Month-to-month,Fiber optic,88.65
9283-LZQOH,Male,35,13,66960.0,Affluent,1,1,1,0.9084,Month-to-month,Fiber optic,74.4
7079-QRCBC,Female,41,24,88875.0,HNI,1,0,1,0.909,Month-to-month,Fiber optic,98.75
9495-SKLKD,Male,52,45,86355.0,HNI,1,1,0,0.4479,Month-to-month,Fiber optic,95.95
6048-UWKAL,Female,68,69,94860.0,HNI,0,1,0,0.1441,Two year,Fiber optic,105.4
5067-DGXLL,Male,29,2,18225.0,Mass,1,0,0,0.4701,Month-to-month,No,20.25
5469-CTCWN,Male,61,61,95400.0,HNI,0,0,1,0.5668,One year,Fiber optic,106.0
9851-QXEEQ,Male,50,41,94230.0,HNI,1,0,1,0.8699,Month-to-month,Fiber optic,104.7
6281-FKEWS,Female,52,44,44145.0,Mass,0,0,0,0.1414,One year,DSL,49.05
8898-KASCD,Male,49,39,31995.0,Mass,0,0,0,0.1381,One year,DSL,35.55
9242-TKFSV,Male,65,72,58590.0,Affluent,0,1,0,0.085,Two year,DSL,65.1
9290-SHCMB,Female,68,13,87165.0,HNI,1,0,0,0.5367,Month-to-month,Fiber optic,96.85
0743-HNPFG,Female,56,51,62775.0,Affluent,0,1,0,0.1484,One year,DSL,69.75
2277-BKJKN,Female,68,71,89280.0,HNI,0,0,0,0.1308,Two year,Fiber optic,99.2
9809-IMGCQ,Male,68,22,87030.0,HNI,1,0,1,0.9119,Month-to-month,Fiber optic,96.7
5208-HFSBT,Female,29,2,49545.0,Affluent,1,1,1,0.9141,Month-to-month,DSL,55.05
5035-PGZXH,Female,58,56,96120.0,HNI,0,0,0,0.1815,One year,Fiber optic,106.8
8695-WDYEA,Male,28,1,46125.0,Affluent,1,0,0,0.512,Month-to-month,DSL,51.25
6543-JXSOO,Female,40,23,51975.0,Affluent,0,0,0,0.2099,One year,DSL,57.75
8016-ZMGMO,Female,68,66,63765.0,Affluent,0,1,0,0.1087,One year,DSL,70.85
8605-ITULD,Female,28,1,17595.0,Mass,1,0,0,0.472,Month-to-month,No,19.55
3254-YRILK,Male,68,19,79380.0,HNI,1,0,1,0.9094,Month-to-month,Fiber optic,88.2
6416-YJTTB,Male,34,11,71550.0,Affluent,1,1,0,0.5203,Month-to-month,Fiber optic,79.5
2667-WYLWJ,Female,32,8,17775.0,Mass,0,0,1,0.603,One year,No,19.75
4472-VESGY,Female,56,52,88335.0,HNI,1,1,0,0.4315,Month-to-month,Fiber optic,98.15
3195-TQDZX,Male,29,3,18225.0,Mass,1,0,0,0.4674,Month-to-month,No,20.25
3128-YOVTD,Female,56,51,71235.0,Affluent,1,1,0,0.4103,Month-to-month,Fiber optic,79.15
0529-ONKER,Male,68,15,68085.0,Affluent,1,0,1,0.9045,Month-to-month,Fiber optic,75.65
1728-CXQBE,Male,68,64,84825.0,HNI,1,0,0,0.3937,Month-to-month,Fiber optic,94.25
7041-TXQJH,Female,48,37,36180.0,Mass,1,1,0,0.3994,Month-to-month,DSL,40.2
5014-GSOUQ,Male,35,13,17955.0,Mass,0,0,0,0.1896,Two year,No,19.95
5724-BIDBU,Male,54,49,49815.0,Affluent,0,0,0,0.1357,One year,DSL,55.35
0481-SUMCB,Female,68,45,91935.0,HNI,0,1,0,0.2057,One year,Fiber optic,102.15
1769-GRUIK,Female,37,18,63990.0,Affluent,1,0,0,0.4905,Month-to-month,Fiber optic,71.1
5240-IJOQT,Male,68,1,67230.0,Affluent,1,0,1,0.9416,Month-to-month,Fiber optic,74.7
8819-WFGGJ,Male,65,68,48690.0,Affluent,0,1,0,0.082,Two year,DSL,54.1
7427-AUFPY,Male,57,54,17685.0,Mass,0,1,0,0.0769,Two year,No,19.65
2811-POVEX,Female,68,23,79605.0,HNI,1,1,0,0.4987,Month-to-month,Fiber optic,88.45
1092-GANHU,Male,37,17,68985.0,Affluent,1,0,1,0.9002,Month-to-month,Fiber optic,76.65
7898-PDWQE,Male,65,71,72360.0,HNI,0,1,0,0.107,Two year,DSL,80.4
9972-EWRJS,Female,64,67,17325.0,Mass,0,1,0,0.0408,Two year,No,19.25
9314-IJWSQ,Female,35,14,76320.0,HNI,1,0,0,0.5188,Month-to-month,Fiber optic,84.8
0661-XEYAN,Female,68,1,23220.0,Mass,1,0,1,0.8798,Month-to-month,DSL,25.8
5799-JRCZO,Female,62,63,17550.0,Mass,0,1,0,0.052,Two year,No,19.5
1921-KYSAY,Female,50,41,61740.0,Affluent,0,0,0,0.1743,One year,DSL,68.6
6198-RTPMF,Female,37,17,83340.0,HNI,1,0,0,0.5204,Month-to-month,Fiber optic,92.6
2924-KHUVI,Male,58,56,90495.0,HNI,0,0,0,0.1736,One year,Fiber optic,100.55
1925-GMVBW,Female,30,5,18495.0,Mass,1,1,0,0.4623,Month-to-month,No,20.55
7881-EVUAD,Female,29,2,38340.0,Mass,1,0,1,0.8983,Month-to-month,DSL,42.6
6184-DYUOB,Female,29,3,17640.0,Mass,1,0,0,0.4665,Month-to-month,No,19.6
9207-ZPANB,Male,48,37,60705.0,Affluent,0,0,0,0.1838,One year,DSL,67.45
5766-XQXMQ,Female,43,29,61965.0,Affluent,1,1,1,0.8575,Month-to-month,DSL,68.85
9327-QSDED,Male,32,8,39195.0,Mass,1,0,0,0.4831,Month-to-month,DSL,43.55
1656-DRSMG,Female,62,63,98865.0,HNI,1,1,0,0.4162,Month-to-month,Fiber optic,109.85
3012-VFFMN,Female,31,7,18585.0,Mass,1,0,0,0.4569,Month-to-month,No,20.65
2984-AFWNC,Female,29,3,85860.0,HNI,1,0,0,0.5623,Month-to-month,Fiber optic,95.4
0640-YJTPY,Male,65,72,18900.0,Mass,0,1,0,0.0293,Two year,No,21.0
8096-LOIST,Female,38,19,50580.0,Affluent,1,0,0,0.4689,Month-to-month,DSL,56.2
9764-REAFF,Female,60,59,16560.0,Mass,0,1,0,0.0616,Two year,No,18.4
3703-VAVCL,Male,29,2,81000.0,HNI,1,1,1,0.9582,Month-to-month,Fiber optic,90.0
7107-UBYKY,Female,47,35,23175.0,Mass,1,0,0,0.3866,Month-to-month,No,25.75
4881-GQJTW,Male,35,14,17640.0,Mass,1,1,0,0.4364,Month-to-month,No,19.6
8519-QJGJD,Female,35,14,67815.0,Affluent,1,0,1,0.9068,Month-to-month,Fiber optic,75.35
7876-DNYAP,Female,65,69,17820.0,Mass,0,1,0,0.036,Two year,No,19.8
7905-NJMXS,Male,68,7,57780.0,Affluent,1,0,0,0.5119,Month-to-month,DSL,64.2
2882-WDTBA,Male,65,69,68175.0,Affluent,0,1,0,0.1066,Two year,DSL,75.75
2091-GPPIQ,Female,65,72,71055.0,Affluent,0,0,0,0.1025,Two year,DSL,78.95
6326-MTTXK,Male,32,8,90765.0,HNI,1,0,1,0.9555,Month-to-month,Fiber optic,100.85
5071-FBJFS,Female,30,4,45270.0,Affluent,1,0,0,0.5026,Month-to-month,DSL,50.3
2796-UUZZO,Male,62,63,72270.0,HNI,1,1,0,0.3788,Month-to-month,Fiber optic,80.3
2429-AYKKO,Male,65,72,17865.0,Mass,0,1,0,0.0278,Two year,No,19.85
9798-OPFEM,Female,53,46,18990.0,Mass,0,0,0,0.1006,Two year,No,21.1
0330-IVZHA,Female,30,5,62955.0,Affluent,1,0,1,0.9247,Month-to-month,Fiber optic,69.95
3794-NFNCH,Male,44,30,45000.0,Affluent,1,0,0,0.431,Month-to-month,DSL,50.0
5193-QLVZB,Male,62,63,94275.0,HNI,0,1,0,0.1597,Two year,Fiber optic,104.75
7114-AEOZE,Female,61,60,17865.0,Mass,0,1,0,0.0607,Two year,No,19.85
2886-KEFUM,Female,62,63,96750.0,HNI,0,0,1,0.5632,One year,Fiber optic,107.5
5522-NYKPB,Male,41,25,77310.0,HNI,1,0,0,0.49,Month-to-month,Fiber optic,85.9
4237-RLAQD,Male,28,1,41265.0,Mass,1,0,1,0.9052,Month-to-month,DSL,45.85
9957-YODKZ,Male,68,6,72720.0,HNI,1,0,0,0.5356,Month-to-month,Fiber optic,80.8
6518-KZXCB,Male,40,22,22725.0,Mass,0,0,0,0.1716,Two year,No,25.25
2245-ADZFJ,Female,45,31,72495.0,HNI,0,1,0,0.2168,Two year,DSL,80.55
7776-QGYJC,Female,49,39,73350.0,HNI,1,1,0,0.4461,Month-to-month,Fiber optic,81.5
9313-QOLTZ,Male,42,26,18810.0,Mass,1,0,0,0.4052,Month-to-month,No,20.9
9651-GTSAQ,Female,57,53,95490.0,HNI,0,1,1,0.5888,One year,Fiber optic,106.1
3186-BAXNB,Female,28,1,82530.0,HNI,1,0,1,0.9631,Month-to-month,Fiber optic,91.7
4672-FOTSD,Male,34,12,60525.0,Affluent,1,0,0,0.5021,Month-to-month,DSL,67.25
0637-YLETY,Female,36,16,86040.0,HNI,1,1,1,0.9269,Month-to-month,Fiber optic,95.6
9818-XQCUV,Female,29,2,18315.0,Mass,1,0,0,0.4702,Month-to-month,No,20.35
7338-ERIVA,Male,49,39,40545.0,Mass,0,1,0,0.1501,One year,DSL,45.05
1157-BQCUW,Male,28,1,67455.0,Affluent,1,0,1,0.9419,Month-to-month,Fiber optic,74.95
8259-NFJTV,Female,31,7,31185.0,Mass,1,0,0,0.4746,Month-to-month,DSL,34.65
3223-DWFIO,Male,68,4,62415.0,Affluent,1,0,0,0.5266,Month-to-month,Fiber optic,69.35
2660-EMUBI,Male,68,10,85815.0,HNI,1,0,1,0.943,Month-to-month,Fiber optic,95.35
6968-GMKPR,Female,58,55,73395.0,HNI,1,0,0,0.4023,Month-to-month,Fiber optic,81.55
4751-ERMAN,Male,65,72,67860.0,Affluent,0,1,0,0.098,Two year,DSL,75.4
1436-ZMJAN,Female,33,10,61020.0,Affluent,1,1,0,0.5082,Month-to-month,DSL,67.8
3292-PBZEJ,Male,68,11,100260.0,HNI,1,0,0,0.5606,Month-to-month,Fiber optic,111.4
0799-DDIHE,Female,36,15,41670.0,Mass,1,0,0,0.4674,Month-to-month,DSL,46.3
3070-FNFZQ,Female,40,23,18360.0,Mass,0,1,0,0.1628,Two year,No,20.4
2812-SFXMJ,Male,28,1,18045.0,Mass,1,0,0,0.4726,Month-to-month,No,20.05
7675-OZCZG,Female,68,3,40500.0,Mass,1,0,1,0.8986,Month-to-month,DSL,45.0
5014-WUQMG,Male,53,47,86490.0,HNI,0,0,0,0.1926,One year,Fiber optic,96.1
5312-TSZVC,Female,36,15,17685.0,Mass,0,0,0,0.1837,One year,No,19.65
2003-CKLOR,Male,64,66,89550.0,HNI,1,0,1,0.7949,Month-to-month,Fiber optic,99.5
0993-OSGPT,Female,68,68,54585.0,Affluent,0,1,0,0.0903,One year,DSL,60.65
9254-RBFON,Female,37,17,88740.0,HNI,0,1,1,0.678,One year,Fiber optic,98.6
1205-WNWPJ,Female,31,7,53550.0,Affluent,1,0,1,0.906,Month-to-month,DSL,59.5
9391-EOYLI,Male,68,12,72405.0,HNI,1,0,1,0.9187,Month-to-month,Fiber optic,80.45
7108-DGVUU,Female,68,21,64530.0,Affluent,0,1,0,0.233,One year,DSL,71.7
2782-JEEBU,Male,39,21,32400.0,Mass,1,0,0,0.4379,Month-to-month,DSL,36.0
5127-BZENZ,Female,58,56,58680.0,Affluent,0,1,0,0.1289,One year,DSL,65.2
2720-FVBQP,Female,31,6,44055.0,Mass,1,1,0,0.4954,Month-to-month,DSL,48.95
9906-NHHVC,Female,68,65,48150.0,Affluent,0,1,0,0.0895,Two year,DSL,53.5
4522-XRWWI,Male,51,42,72405.0,HNI,0,1,0,0.1866,One year,DSL,80.45
3766-EJLFL,Female,65,68,98145.0,HNI,0,1,0,0.1514,Two year,Fiber optic,109.05
5939-SXWHM,Male,54,48,23670.0,Mass,0,1,0,0.1017,Two year,No,26.3
8152-UOBNY,Female,68,50,96120.0,HNI,0,0,0,0.1979,One year,Fiber optic,106.8
7351-KYHQH,Female,68,7,58455.0,Affluent,1,0,0,0.5129,Month-to-month,DSL,64.95
7643-RCHXS,Female,62,63,17415.0,Mass,0,0,0,0.0518,Two year,No,19.35
8246-SHFGA,Male,37,17,18990.0,Mass,1,1,0,0.4301,Month-to-month,No,21.1
8387-MOJJT,Female,51,42,70155.0,Affluent,1,1,1,0.8334,Month-to-month,Fiber optic,77.95
0620-XEFWH,Male,30,4,16965.0,Mass,1,0,0,0.4629,Month-to-month,No,18.85
6485-QXWWE,Female,62,62,23400.0,Mass,0,1,0,0.063,Two year,No,26.0
2761-OCIAX,Male,68,2,67230.0,Affluent,1,0,1,0.9389,Month-to-month,Fiber optic,74.7
7321-VGNKU,Female,29,2,63315.0,Affluent,1,0,0,0.5334,Month-to-month,Fiber optic,70.35
5327-CNLUQ,Male,54,48,87210.0,HNI,0,1,0,0.1909,Two year,Fiber optic,96.9
7552-KEYGT,Male,42,27,17595.0,Mass,0,1,0,0.1507,Two year,No,19.55
5816-JMLGY,Female,65,70,72360.0,HNI,0,1,0,0.1098,Two year,DSL,80.4
3068-OMWZA,Male,68,1,79920.0,HNI,1,0,1,0.9594,Month-to-month,Fiber optic,88.8
2927-QRRQV,Male,53,46,85185.0,HNI,0,0,0,0.1935,One year,Fiber optic,94.65
6032-KRXXO,Male,44,30,81225.0,HNI,1,0,1,0.8818,Month-to-month,Fiber optic,90.25
7459-RRWQZ,Female,36,15,58185.0,Affluent,1,1,1,0.8906,Month-to-month,DSL,64.65
6265-SXWBU,Male,65,69,86175.0,HNI,0,1,0,0.1319,One year,Fiber optic,95.75
7941-RCJOW,Male,63,65,17595.0,Mass,0,1,0,0.0466,Two year,No,19.55
6374-NTQLP,Male,68,72,93690.0,HNI,0,1,0,0.1342,Two year,Fiber optic,104.1
4154-AQUGT,Male,68,13,80145.0,HNI,1,1,1,0.9269,Month-to-month,Fiber optic,89.05
2387-KDZQY,Male,37,17,18090.0,Mass,0,0,0,0.1788,One year,No,20.1
3584-WKTTW,Male,56,51,100395.0,HNI,0,0,0,0.2012,One year,Fiber optic,111.55
3399-BMLVW,Male,56,51,54450.0,Affluent,0,1,0,0.1367,Two year,DSL,60.5
1971-DTCZB,Female,65,72,81855.0,HNI,0,1,0,0.1176,Two year,DSL,90.95
3092-IGHWF,Male,64,67,78660.0,HNI,0,0,1,0.5268,One year,Fiber optic,87.4
3374-PZLXD,Male,46,34,17730.0,Mass,1,0,0,0.3817,Month-to-month,No,19.7
3813-DHBBB,Male,64,67,45855.0,Affluent,0,1,0,0.0808,Two year,DSL,50.95
2812-REYAT,Female,54,49,18045.0,Mass,0,1,0,0.0911,One year,No,20.05
6518-PPLMZ,Male,57,53,17460.0,Mass,0,0,0,0.0793,Two year,No,19.4
4939-KYYPY,Male,42,27,53505.0,Affluent,1,0,0,0.4511,Month-to-month,DSL,59.45
8017-LXHFA,Female,68,23,85275.0,HNI,1,0,1,0.9067,Month-to-month,Fiber optic,94.75
5930-GBIWP,Male,65,69,73350.0,HNI,0,1,0,0.1139,Two year,DSL,81.5
6022-KOUQO,Female,29,2,26145.0,Mass,1,1,0,0.4812,Month-to-month,DSL,29.05
6352-TWCAU,Female,47,35,77805.0,HNI,1,0,1,0.8633,Month-to-month,Fiber optic,86.45
2361-UPSND,Female,53,46,63540.0,Affluent,0,0,0,0.1632,One year,DSL,70.6
6035-RIIOM,Female,57,54,87480.0,HNI,0,1,0,0.1748,Two year,Fiber optic,97.2
2929-QNSRW,Female,58,56,88425.0,HNI,0,0,1,0.5707,One year,Fiber optic,98.25
1262-OPMFY,Female,32,9,68175.0,Affluent,1,1,1,0.921,Month-to-month,Fiber optic,75.75
9504-DSHWM,Male,39,20,53280.0,Affluent,1,1,0,0.47,Month-to-month,DSL,59.2
5035-BVCXS,Male,34,11,68310.0,Affluent,1,0,0,0.5157,Month-to-month,Fiber optic,75.9
6267-DCFFZ,Female,68,30,81045.0,HNI,1,0,0,0.4816,Month-to-month,Fiber optic,90.05
3533-UVMOM,Male,65,68,63855.0,Affluent,0,1,0,0.1033,Two year,DSL,70.95
2439-LYPMQ,Male,68,38,92340.0,HNI,1,0,0,0.4755,Month-to-month,Fiber optic,102.6
4248-QPAVC,Female,68,17,76815.0,HNI,1,1,1,0.9112,Month-to-month,Fiber optic,85.35
1899-VXWXM,Male,54,48,95490.0,HNI,0,1,1,0.6025,One year,Fiber optic,106.1
1478-VPOAD,Female,28,1,39420.0,Mass,1,0,0,0.5026,Month-to-month,DSL,43.8
9995-HOTOH,Male,62,63,53100.0,Affluent,0,0,0,0.1019,Two year,DSL,59.0
2988-PLAHS,Female,29,3,62955.0,Affluent,0,0,0,0.2801,One year,DSL,69.95
1371-OJCEK,Female,54,48,21915.0,Mass,0,1,0,0.0993,One year,No,24.35
4999-IEZLT,Male,64,66,26505.0,Mass,0,1,0,0.0564,One year,DSL,29.45
8883-ANODQ,Female,65,68,75960.0,HNI,0,1,0,0.1203,Two year,Fiber optic,84.4
4690-LLKUA,Male,68,17,40545.0,Mass,1,0,1,0.8603,Month-to-month,DSL,45.05
2351-RRBUE,Female,31,7,18585.0,Mass,0,0,0,0.2069,One year,No,20.65
5980-BDHPY,Male,65,72,78390.0,HNI,0,1,0,0.1128,Two year,DSL,87.1
1498-DQNRX,Female,43,29,17865.0,Mass,1,0,0,0.3956,Month-to-month,No,19.85
9469-WEJBT,Male,48,37,81315.0,HNI,1,0,0,0.4628,Month-to-month,Fiber optic,90.35
3331-HQDTW,Female,46,34,98820.0,HNI,1,0,1,0.8955,Month-to-month,Fiber optic,109.8
9490-DFPMD,Female,68,42,76185.0,HNI,1,0,1,0.8419,Month-to-month,Fiber optic,84.65
2581-VKIRT,Female,60,59,58950.0,Affluent,0,0,0,0.1211,One year,DSL,65.5
5442-XSDCW,Male,34,11,71550.0,Affluent,1,1,1,0.9203,Month-to-month,Fiber optic,79.5
7426-WEIJX,Male,68,60,72855.0,HNI,1,0,0,0.3879,Month-to-month,Fiber optic,80.95
2851-MMUTZ,Female,42,27,50535.0,Affluent,1,0,0,0.447,Month-to-month,DSL,56.15
3049-NDXFL,Female,28,1,77220.0,HNI,1,0,1,0.9556,Month-to-month,Fiber optic,85.8
8580-AECUZ,Male,68,1,71190.0,Affluent,1,0,1,0.9472,Month-to-month,Fiber optic,79.1
3307-TLCUD,Male,37,17,30960.0,Mass,1,0,0,0.4469,Month-to-month,DSL,34.4
6625-FLENO,Male,59,58,18675.0,Mass,0,0,0,0.0673,Two year,No,20.75
2967-MXRAV,Male,28,1,16920.0,Mass,0,0,0,0.221,One year,No,18.8
7963-GQRMY,Female,29,3,39870.0,Mass,1,0,1,0.8977,Month-to-month,DSL,44.3
8189-HBVRW,Female,57,53,81720.0,HNI,1,0,0,0.4195,Month-to-month,Fiber optic,90.8
