txn_id,Time,hour,amount_inr,channel,rule_hit,fraud_score,fraud_flag,Amount
CC-003334,159007.0,20,15531.79,Ecom,clean,0.3626,0,187.13
CC-003335,26526.0,7,63709.97,Ecom,amount_spike,0.3951,0,767.59
CC-003336,50206.0,13,6631.7,POS,clean,0.3018,0,79.9
CC-003337,42852.0,11,16434.0,Ecom,clean,0.3579,0,198.0
CC-003338,53184.0,14,63.91,POS,clean,0.0962,0,0.77
CC-003339,148624.0,17,2075.0,POS,clean,0.1977,0,25.0
CC-003340,165095.0,21,8964.0,Ecom,clean,0.3145,0,108.0
CC-003341,36635.0,10,124.5,POS,clean,0.0735,0,1.5
CC-003342,139199.0,14,1651.7,POS,clean,0.1904,0,19.9
CC-003343,120128.0,9,7217.68,POS,clean,0.328,0,86.96
CC-003344,66317.0,18,7469.17,POS,clean,0.289,0,89.99
CC-003345,54944.0,15,63.08,POS,clean,0.091,0,0.76
CC-003346,137092.0,14,164.34,POS,clean,0.097,0,1.98
CC-003347,58299.0,16,372.67,POS,clean,0.1076,0,4.49
CC-003348,59998.0,16,25647.0,Ecom,clean,0.3646,0,309.0
CC-003349,80304.0,22,148.57,ATM,night_burst,0.0551,0,1.79
CC-003350,128951.0,11,11786.0,Ecom,clean,0.3325,0,142.0
CC-003351,147501.0,16,82690.41,Ecom,amount_spike,0.8422,1,996.27
CC-003352,24756.0,6,65918.6,Ecom,amount_spike,0.4498,0,794.2
CC-003353,134069.0,13,132.8,POS,clean,0.1078,0,1.6
CC-003354,49864.0,13,12365.34,Ecom,clean,0.3777,0,148.98
CC-003355,50554.0,14,6165.24,POS,clean,0.2913,0,74.28
CC-003356,120576.0,9,1655.85,POS,clean,0.2485,0,19.95
CC-003357,107006.0,5,175.96,ATM,night_burst,0.1623,0,2.12
CC-003358,153201.0,18,148.57,POS,clean,0.1213,0,1.79
CC-003359,138385.0,14,6635.85,POS,clean,0.3019,0,79.95
CC-003360,172426.0,23,83.0,ATM,night_burst,0.1614,0,1.0
CC-003361,22959.0,6,3676.07,ATM,clean,0.3853,0,44.29
CC-003362,90118.0,1,83.0,ATM,night_burst,0.1833,0,1.0
CC-003363,31274.0,8,16766.0,Ecom,clean,0.3973,0,202.0
CC-003364,58404.0,16,4927.71,POS,clean,0.33,0,59.37
CC-003365,137688.0,14,1474.08,POS,clean,0.1988,0,17.76
CC-003366,169757.0,23,2510.75,ATM,night_burst,0.2664,0,30.25
CC-003367,165564.0,21,639.1,ATM,clean,0.1605,0,7.7
CC-003368,43123.0,11,73.87,POS,clean,0.0738,0,0.89
CC-003369,35305.0,9,1118.01,POS,clean,0.1779,0,13.47
CC-003370,133598.0,13,1110.54,POS,clean,0.1798,0,13.38
CC-003371,38435.0,10,7221.0,POS,clean,0.2951,0,87.0
CC-003372,146232.0,16,2490.0,POS,clean,0.2355,0,30.0
CC-003373,159959.0,20,313.74,POS,clean,0.1283,0,3.78
CC-003374,117031.0,8,67728.0,Ecom,amount_spike,0.3571,0,816.0
CC-003375,137353.0,14,7528.1,POS,clean,0.4106,0,90.7
CC-003376,68848.0,19,7187.8,POS,clean,0.3085,0,86.6
CC-003377,130259.0,12,2263.41,POS,clean,0.2269,0,27.27
CC-003378,77896.0,21,12118.0,Ecom,clean,0.3457,0,146.0
CC-003379,144368.0,16,1884.1,POS,clean,0.215,0,22.7
CC-003380,80567.0,22,0.83,ATM,night_burst,0.0321,0,0.01
CC-003381,141148.0,15,28178.5,Ecom,clean,0.358,0,339.5
CC-003382,76859.0,21,107.07,ATM,clean,0.1079,0,1.29
CC-003383,98138.0,3,148.57,ATM,night_burst,0.1958,0,1.79
CC-003384,157598.0,19,28250.71,Ecom,clean,0.3677,0,340.37
CC-003385,79252.0,22,3896.02,ATM,night_burst,0.2667,0,46.94
CC-003386,81537.0,22,9942.57,Ecom,night_burst,0.3486,0,119.79
CC-003387,3224.0,0,127.82,ATM,geo_mismatch,0.2438,0,1.54
CC-003388,74933.0,20,1328.0,POS,clean,0.1892,0,16.0
CC-003389,133830.0,13,4589.9,POS,clean,0.2778,0,55.3
CC-003390,137742.0,14,372.67,POS,clean,0.1207,0,4.49
CC-003391,62264.0,17,9441.25,Ecom,clean,0.3152,0,113.75
CC-003392,133109.0,12,498.0,POS,clean,0.1301,0,6.0
CC-003393,38121.0,10,3338.26,POS,clean,0.2606,0,40.22
CC-003394,112415.0,7,43776.69,Ecom,amount_spike,0.3869,0,527.43
CC-003395,142785.0,15,107.07,POS,clean,0.0724,0,1.29
CC-003396,67579.0,18,348.6,POS,clean,0.1299,0,4.2
CC-003397,86374.0,23,82.17,ATM,night_burst,0.0654,0,0.99
CC-003398,163523.0,21,1659.17,ATM,clean,0.2246,0,19.99
CC-003399,137685.0,14,2029.35,POS,clean,0.2055,0,24.45
CC-003400,28316.0,7,4148.34,ATM,clean,0.2717,0,49.98
CC-003401,85291.0,23,4233.0,ATM,night_burst,0.2755,0,51.0
CC-003402,143826.0,15,206.67,POS,clean,0.1528,0,2.49
CC-003403,68876.0,19,3895.19,POS,clean,0.2721,0,46.93
CC-003404,147525.0,16,244.85,POS,clean,0.1242,0,2.95
CC-003405,128782.0,11,1249.15,POS,clean,0.2003,0,15.05
CC-003406,47850.0,13,223.27,POS,clean,0.0994,0,2.69
CC-003407,135714.0,13,829.17,POS,clean,0.1599,0,9.99
CC-003408,171622.0,23,191.73,ATM,night_burst,0.1125,0,2.31
CC-003409,2907.0,0,83.0,ATM,night_burst,0.0759,0,1.0
CC-003410,137692.0,14,4697.8,POS,clean,0.2987,0,56.6
CC-003411,30868.0,8,11076.35,Ecom,clean,0.3362,0,133.45
CC-003412,71613.0,19,7443.44,POS,clean,0.2977,0,89.68
CC-003413,81606.0,22,806.76,ATM,night_burst,0.144,0,9.72
CC-003414,70717.0,19,1275.71,POS,clean,0.1761,0,15.37
CC-003415,140296.0,14,3320.0,POS,clean,0.2742,0,40.0
CC-003416,68584.0,19,6000.9,POS,clean,0.2906,0,72.3
CC-003417,54426.0,15,7636.0,POS,clean,0.3314,0,92.0
CC-003418,86010.0,23,8752.35,Ecom,night_burst,0.3165,0,105.45
CC-003419,123916.0,10,4980.0,POS,clean,0.3102,0,60.0
CC-003420,153769.0,18,390.93,POS,clean,0.122,0,4.71
CC-003421,76876.0,21,83.0,ATM,geo_mismatch,0.7,1,1.0
CC-003422,79886.0,22,2485.85,ATM,night_burst,0.2458,0,29.95
CC-003423,108638.0,6,0.0,ATM,clean,0.1363,0,0.0
CC-003424,37869.0,10,7005.2,POS,clean,0.3013,0,84.4
CC-003425,140577.0,15,35.69,POS,clean,0.0323,0,0.43
CC-003426,108799.0,6,829.17,ATM,clean,0.2398,0,9.99
CC-003427,75627.0,21,4307.7,ATM,clean,0.2511,0,51.9
CC-003428,66684.0,18,372.67,POS,clean,0.134,0,4.49
CC-003429,156237.0,19,10919.48,Ecom,clean,0.4291,0,131.56
CC-003430,24974.0,6,1245.0,ATM,clean,0.3087,0,15.0
CC-003431,67389.0,18,5169.24,POS,clean,0.299,0,62.28
CC-003432,73354.0,20,83.0,POS,clean,0.105,0,1.0
CC-003433,158627.0,20,63.08,POS,intl_first,0.1795,0,0.76
CC-003434,129173.0,11,1021.73,POS,clean,0.159,0,12.31
CC-003435,150715.0,17,6296.38,POS,clean,0.328,0,75.86
CC-003436,148284.0,17,6962.87,POS,clean,0.2811,0,83.89
CC-003437,20558.0,5,830.0,ATM,night_burst,0.306,0,10.0
CC-003438,56751.0,15,22327.0,Ecom,clean,0.3798,0,269.0
CC-003439,40813.0,11,10136.79,Ecom,clean,0.3241,0,122.13
CC-003440,76367.0,21,4122.61,ATM,clean,0.246,0,49.67
CC-003441,135733.0,13,8549.0,Ecom,clean,0.3007,0,103.0
CC-003442,32660.0,9,4150.0,POS,clean,0.2669,0,50.0
CC-003443,172488.0,23,830.0,ATM,night_burst,0.1708,0,10.0
CC-003444,36218.0,10,12486.52,Ecom,clean,0.3286,0,150.44
CC-003445,170127.0,23,164.34,ATM,night_burst,0.1128,0,1.98
CC-003446,87848.0,0,74.7,ATM,geo_mismatch,0.2431,0,0.9
CC-003447,134806.0,13,3319.17,POS,intl_first,0.242,0,39.99
CC-003448,42111.0,11,3652.0,POS,clean,0.2711,0,44.0
CC-003449,153071.0,18,6150.3,POS,clean,0.3993,0,74.1
CC-003450,166049.0,22,319.55,ATM,night_burst,0.1201,0,3.85
CC-003451,165189.0,21,63.08,ATM,clean,0.1367,0,0.76
CC-003452,145902.0,16,7842.67,POS,clean,0.3358,0,94.49
CC-003453,93853.0,2,3726.7,ATM,geo_mismatch,0.8703,1,44.9
CC-003454,119747.0,9,2075.0,POS,clean,0.2203,0,25.0
CC-003455,57905.0,16,24903.32,Ecom,clean,0.3801,0,300.04
CC-003456,43761.0,12,7958.87,POS,intl_first,0.313,0,95.89
CC-003457,148584.0,17,1435.9,POS,clean,0.2179,0,17.3
CC-003458,130180.0,12,48816.45,Ecom,amount_spike,0.3791,0,588.15
CC-003459,162911.0,21,1601.07,ATM,clean,0.1946,0,19.29
CC-003460,104928.0,5,641.59,ATM,night_burst,0.2569,0,7.73
CC-003461,131005.0,12,4980.0,POS,clean,0.3136,0,60.0
CC-003462,58308.0,16,3147.36,POS,clean,0.2366,0,37.92
CC-003463,159928.0,20,3573.15,POS,clean,0.2837,0,43.05
CC-003464,59174.0,16,4180.71,POS,clean,0.3285,0,50.37
CC-003465,141891.0,15,9794.0,Ecom,clean,0.3276,0,118.0
CC-003466,143516.0,15,1847.58,POS,clean,0.2106,0,22.26
CC-003467,110531.0,6,2890.89,ATM,clean,0.3466,0,34.83
CC-003468,34973.0,9,214.14,POS,clean,0.0846,0,2.58
CC-003469,7587.0,2,12425.1,Ecom,night_burst,0.4125,0,149.7
CC-003470,97422.0,3,1323.85,ATM,night_burst,0.2473,0,15.95
CC-003471,118826.0,9,4141.7,POS,clean,0.3287,0,49.9
CC-003472,156898.0,19,5390.02,POS,clean,0.2549,0,64.94
CC-003473,124277.0,10,428.28,POS,clean,0.1479,0,5.16
CC-003474,145715.0,16,3236.17,POS,clean,0.2436,0,38.99
CC-003475,93151.0,1,3232.85,ATM,night_burst,0.3241,0,38.95
CC-003476,146924.0,16,164.34,POS,clean,0.1053,0,1.98
CC-003477,114812.0,7,8371.38,Ecom,clean,0.3581,0,100.86
CC-003478,57265.0,15,1375.31,POS,clean,0.1807,0,16.57
CC-003479,132940.0,12,164.34,POS,clean,0.0854,0,1.98
CC-003480,3052.0,0,83.0,ATM,night_burst,0.0695,0,1.0
CC-003481,85176.0,23,746.17,ATM,night_burst,0.1479,0,8.99
CC-003482,51135.0,14,83.0,POS,clean,0.1053,0,1.0
CC-003483,19422.0,5,161.85,ATM,night_burst,0.1554,0,1.95
CC-003484,71084.0,19,9.96,POS,clean,0.0462,0,0.12
CC-003485,156326.0,19,474.76,POS,clean,0.161,0,5.72
CC-003486,66342.0,18,73.87,POS,clean,0.0619,0,0.89
CC-003487,80212.0,22,622.5,ATM,geo_mismatch,0.2954,0,7.5
CC-003488,168463.0,22,3021.2,ATM,night_burst,0.2511,0,36.4
CC-003489,62774.0,17,5366.78,POS,clean,0.2926,0,64.66
CC-003490,129404.0,11,525.39,POS,clean,0.1752,0,6.33
CC-003491,66746.0,18,5644.0,POS,clean,0.3084,0,68.0
CC-003492,117125.0,8,297.14,ATM,clean,0.105,0,3.58
CC-003493,100112.0,3,3203.8,ATM,night_burst,0.2933,0,38.6
CC-003494,33874.0,9,248.17,POS,clean,0.1139,0,2.99
CC-003495,98849.0,3,847.43,ATM,night_burst,0.2492,0,10.21
CC-003496,119745.0,9,83.0,POS,clean,0.1758,0,1.0
CC-003497,153730.0,18,249.0,POS,clean,0.1333,0,3.0
CC-003498,3195.0,0,19870.2,Ecom,night_burst,0.3829,0,239.4
CC-003499,144557.0,16,14649.5,Ecom,clean,0.3752,0,176.5
CC-003500,72949.0,20,2689.2,POS,clean,0.2621,0,32.4
CC-003501,143068.0,15,36520.0,Ecom,amount_spike,0.3848,0,440.0
CC-003502,140464.0,15,3320.0,POS,clean,0.2443,0,40.0
CC-003503,71608.0,19,829.17,POS,clean,0.1818,0,9.99
CC-003504,166396.0,22,1021.73,ATM,night_burst,0.2973,0,12.31
CC-003505,114296.0,7,3390.55,ATM,clean,0.3069,0,40.85
CC-003506,103495.0,4,455.67,ATM,night_burst,0.2286,0,5.49
CC-003507,147010.0,16,11611.7,Ecom,clean,0.3237,0,139.9
CC-003508,79943.0,22,10540.17,Ecom,night_burst,0.3552,0,126.99
CC-003509,69781.0,19,11034.85,Ecom,clean,0.3648,0,132.95
CC-003510,153752.0,18,5731.98,POS,clean,0.3312,0,69.06
CC-003511,45725.0,12,9441.25,Ecom,clean,0.3296,0,113.75
CC-003512,30852.0,8,8699.23,Ecom,amount_spike,0.7,1,104.81
CC-003513,123941.0,10,1987.85,POS,clean,0.2044,0,23.95
CC-003514,169379.0,23,83.0,ATM,night_burst,0.1017,0,1.0
CC-003515,121626.0,9,21770.9,Ecom,clean,0.3647,0,262.3
CC-003516,121618.0,9,5393.34,POS,clean,0.2973,0,64.98
CC-003517,84223.0,23,372.67,ATM,night_burst,0.1098,0,4.49
CC-003518,145666.0,16,13279.17,Ecom,clean,0.3325,0,159.99
CC-003519,163550.0,21,6972.0,ATM,clean,0.2945,0,84.0
CC-003520,86944.0,0,3133.25,ATM,night_burst,0.2297,0,37.75
CC-003521,52610.0,14,3400.51,POS,clean,0.2322,0,40.97
CC-003522,56994.0,15,389.27,POS,intl_first,0.1144,0,4.69
CC-003523,53499.0,14,13114.0,Ecom,clean,0.3237,0,158.0
CC-003524,143850.0,15,2957.29,POS,clean,0.3288,0,35.63
CC-003525,66289.0,18,688.07,POS,clean,0.1957,0,8.29
CC-003526,20718.0,5,983.55,ATM,night_burst,0.254,0,11.85
CC-003527,160565.0,20,6181.84,POS,clean,0.319,0,74.48
CC-003528,48118.0,13,63.08,POS,clean,0.0967,0,0.76
CC-003529,88293.0,0,3226.21,ATM,night_burst,0.2497,0,38.87
CC-003530,43663.0,12,0.0,POS,clean,0.0576,0,0.0
CC-003531,33795.0,9,148.57,POS,clean,0.0962,0,1.79
CC-003532,132822.0,12,829.17,POS,clean,0.1578,0,9.99
CC-003533,28327.0,7,3535.8,ATM,clean,0.2558,0,42.6
CC-003534,63256.0,17,148.57,POS,clean,0.0859,0,1.79
CC-003535,105450.0,5,42711.8,Ecom,amount_spike,0.4327,0,514.6
CC-003536,131149.0,12,148.57,POS,clean,0.0859,0,1.79
CC-003537,27158.0,7,755.3,ATM,clean,0.1361,0,9.1
CC-003538,9446.0,2,2829.47,ATM,night_burst,0.2862,0,34.09
CC-003539,120541.0,9,830.0,POS,clean,0.1472,0,10.0
CC-003540,120771.0,9,756.96,POS,clean,0.1483,0,9.12
CC-003541,54014.0,15,995.17,POS,clean,0.165,0,11.99
CC-003542,79955.0,22,1203.5,ATM,night_burst,0.2336,0,14.5
CC-003543,52859.0,14,9544.17,Ecom,clean,0.3482,0,114.99
CC-003544,119989.0,9,1660.0,POS,clean,0.2073,0,20.0
CC-003545,86327.0,23,73.87,ATM,night_burst,0.0497,0,0.89
CC-003546,23154.0,6,8847.8,Ecom,clean,0.4808,0,106.6
CC-003547,50160.0,13,452023.81,Ecom,amount_spike,0.4242,0,5446.07
CC-003548,73771.0,20,7615.25,POS,clean,0.3407,0,91.75
CC-003549,66539.0,18,954.5,POS,clean,0.189,0,11.5
CC-003550,37007.0,10,829.17,POS,clean,0.1408,0,9.99
CC-003551,61114.0,16,4909.45,POS,clean,0.3439,0,59.15
CC-003552,76149.0,21,806.76,ATM,clean,0.1429,0,9.72
CC-003553,85374.0,23,9503.5,Ecom,night_burst,0.3362,0,114.5
CC-003554,32298.0,8,1245.0,ATM,clean,0.2102,0,15.0
CC-003555,155913.0,19,78577.76,Ecom,amount_spike,0.3902,0,946.72
CC-003556,55197.0,15,166.0,POS,clean,0.0857,0,2.0
CC-003557,108138.0,6,128.65,ATM,clean,0.1481,0,1.55
CC-003558,156695.0,19,97.11,POS,clean,0.0828,0,1.17
CC-003559,154121.0,18,994.34,POS,clean,0.1697,0,11.98
CC-003560,87593.0,0,83.0,ATM,night_burst,0.1055,0,1.0
CC-003561,164308.0,21,148.57,ATM,clean,0.0801,0,1.79
CC-003562,33453.0,9,4643.85,POS,clean,0.2629,0,55.95
CC-003563,75981.0,21,99413.25,Ecom,amount_spike,0.3866,0,1197.75
CC-003564,81247.0,22,17928.83,Ecom,night_burst,0.3842,0,216.01
CC-003565,86513.0,0,1826.0,ATM,night_burst,0.255,0,22.0
CC-003566,117071.0,8,14276.0,Ecom,clean,0.3463,0,172.0
CC-003567,138031.0,14,863.2,POS,clean,0.1907,0,10.4
CC-003568,48699.0,13,631.63,POS,clean,0.1365,0,7.61
CC-003569,132749.0,12,29050.0,Ecom,clean,0.3711,0,350.0
CC-003570,88788.0,0,1041.65,ATM,night_burst,0.1824,0,12.55
CC-003571,118842.0,9,1080.66,POS,clean,0.1976,0,13.02
CC-003572,74791.0,20,879.8,POS,clean,0.2307,0,10.6
CC-003573,135810.0,13,24900.0,Ecom,clean,0.3998,0,300.0
CC-003574,77171.0,21,83.0,ATM,geo_mismatch,0.7,1,1.0
CC-003575,80836.0,22,189.24,ATM,night_burst,0.0894,0,2.28
CC-003576,49985.0,13,29880.0,Ecom,geo_mismatch,0.7978,1,360.0
CC-003577,7597.0,2,2988.0,ATM,night_burst,0.3059,0,36.0
CC-003578,158453.0,20,707.16,POS,clean,0.1174,0,8.52
CC-003579,155387.0,19,894.74,POS,clean,0.1594,0,10.78
CC-003580,78436.0,21,83.0,ATM,clean,0.1014,0,1.0
CC-003581,42927.0,11,8719.15,Ecom,clean,0.3699,0,105.05
CC-003582,154332.0,18,29639.3,Ecom,clean,0.3687,0,357.1
CC-003583,32192.0,8,83.0,ATM,clean,0.036,0,1.0
CC-003584,69091.0,19,14047.75,Ecom,clean,0.3671,0,169.25
CC-003585,76315.0,21,5976.0,ATM,clean,0.2814,0,72.0
CC-003586,125941.0,10,83.0,POS,clean,0.0986,0,1.0
CC-003587,142584.0,15,24236.0,Ecom,clean,0.3764,0,292.0
CC-003588,138198.0,14,10565.07,Ecom,clean,0.3354,0,127.29
CC-003589,64279.0,17,83.0,POS,clean,0.0992,0,1.0
CC-003590,139761.0,14,996.0,POS,clean,0.1839,0,12.0
CC-003591,159913.0,20,2952.31,POS,clean,0.2417,0,35.57
CC-003592,30346.0,8,3232.85,ATM,clean,0.2327,0,38.95
CC-003593,170712.0,23,1814.38,ATM,night_burst,0.234,0,21.86
CC-003594,86482.0,0,164.34,ATM,night_burst,0.0934,0,1.98
CC-003595,3627.0,1,2475.06,ATM,night_burst,0.3075,0,29.82
CC-003596,125434.0,10,5043.08,POS,clean,0.2886,0,60.76
CC-003597,156528.0,19,372.67,POS,clean,0.1408,0,4.49
CC-003598,39641.0,11,1907.34,POS,clean,0.2037,0,22.98
CC-003599,82854.0,23,595.94,ATM,night_burst,0.159,0,7.18
CC-003600,35867.0,9,32105.23,Ecom,clean,0.3579,0,386.81
CC-003601,85291.0,23,73.87,ATM,night_burst,0.0337,0,0.89
CC-003602,120315.0,9,4107.67,POS,clean,0.2791,0,49.49
CC-003603,80489.0,22,987.7,ATM,night_burst,0.1567,0,11.9
CC-003604,145937.0,16,164.34,POS,clean,0.0885,0,1.98
CC-003605,60755.0,16,502.98,POS,clean,0.1537,0,6.06
CC-003606,127880.0,11,410.02,POS,clean,0.159,0,4.94
CC-003607,71692.0,19,829.17,POS,clean,0.1421,0,9.99
CC-003608,12941.0,3,63.08,ATM,night_burst,0.1417,0,0.76
CC-003609,137198.0,14,2988.0,POS,clean,0.2676,0,36.0
CC-003610,161352.0,20,1658.34,POS,clean,0.1923,0,19.98
CC-003611,34443.0,9,14725.86,Ecom,clean,0.3623,0,177.42
CC-003612,81346.0,22,12864.17,Ecom,night_burst,0.3225,0,154.99
CC-003613,68804.0,19,2407.0,POS,clean,0.2204,0,29.0
CC-003614,58096.0,16,4560.85,POS,clean,0.2622,0,54.95
CC-003615,129593.0,11,8715.0,Ecom,clean,0.3271,0,105.0
CC-003616,10482.0,2,4778.31,ATM,night_burst,0.4001,0,57.57
CC-003617,136944.0,14,18060.8,Ecom,clean,0.3587,0,217.6
CC-003618,98798.0,3,13197.0,Ecom,night_burst,0.4727,0,159.0
CC-003619,90111.0,1,1240.85,ATM,night_burst,0.2334,0,14.95
CC-003620,154230.0,18,16600.0,Ecom,clean,0.3452,0,200.0
CC-003621,66330.0,18,1245.0,POS,clean,0.1954,0,15.0
CC-003622,155521.0,19,2075.0,POS,clean,0.2993,0,25.0
CC-003623,71657.0,19,73.87,POS,clean,0.0431,0,0.89
CC-003624,71654.0,19,878.97,POS,clean,0.1654,0,10.59
CC-003625,137557.0,14,3832.94,POS,clean,0.2799,0,46.18
CC-003626,73738.0,20,2079.15,POS,clean,0.2571,0,25.05
CC-003627,166937.0,22,227595.13,Ecom,amount_spike,0.3545,0,2742.11
CC-003628,153025.0,18,63.08,POS,clean,0.1451,0,0.76
CC-003629,146386.0,16,1255.79,POS,clean,0.1579,0,15.13
CC-003630,68011.0,18,6956.23,POS,clean,0.3127,0,83.81
CC-003631,7153.0,1,4145.85,ATM,night_burst,0.333,0,49.95
CC-003632,112422.0,7,3735.0,ATM,clean,0.2636,0,45.0
CC-003633,3760.0,1,1525.54,ATM,night_burst,0.3496,0,18.38
CC-003634,138005.0,14,9114.23,Ecom,clean,0.3299,0,109.81
CC-003635,111111.0,6,83.0,ATM,clean,0.211,0,1.0
CC-003636,154127.0,18,829.17,POS,clean,0.1826,0,9.99
CC-003637,115659.0,8,995.17,ATM,clean,0.1718,0,11.99
CC-003638,39813.0,11,1941.37,POS,clean,0.1893,0,23.39
CC-003639,72478.0,20,3880.25,POS,clean,0.2798,0,46.75
CC-003640,62847.0,17,73.87,POS,clean,0.0447,0,0.89
CC-003641,132465.0,12,1023.39,POS,clean,0.201,0,12.33
CC-003642,74459.0,20,1202.67,POS,clean,0.1832,0,14.49
CC-003643,160525.0,20,829.17,POS,clean,0.1626,0,9.99
CC-003644,123760.0,10,3818.0,POS,clean,0.2537,0,46.0
CC-003645,132066.0,12,4269.52,POS,clean,0.2665,0,51.44
CC-003646,166166.0,22,83.0,ATM,night_burst,0.1697,0,1.0
CC-003647,63154.0,17,2062.55,POS,clean,0.218,0,24.85
CC-003648,78625.0,21,5939.48,ATM,clean,0.2936,0,71.56
CC-003649,23357.0,6,73.87,ATM,clean,0.1166,0,0.89
CC-003650,137595.0,14,107.07,POS,clean,0.0775,0,1.29
CC-003651,42060.0,11,1573.68,POS,clean,0.2119,0,18.96
CC-003652,158028.0,19,1286.5,POS,clean,0.175,0,15.5
CC-003653,77868.0,21,1245.0,ATM,clean,0.1745,0,15.0
CC-003654,75940.0,21,962.8,ATM,clean,0.1608,0,11.6
CC-003655,44199.0,12,7304.0,POS,clean,0.3327,0,88.0
CC-003656,69015.0,19,738.7,POS,clean,0.136,0,8.9
CC-003657,22759.0,6,3569.0,ATM,clean,0.3241,0,43.0
CC-003658,60641.0,16,1575.34,POS,clean,0.2032,0,18.98
CC-003659,52510.0,14,8217.0,POS,clean,0.337,0,99.0
CC-003660,125612.0,10,267.26,POS,geo_mismatch,0.7,1,3.22
CC-003661,98716.0,3,189.24,ATM,night_burst,0.1933,0,2.28
CC-003662,32536.0,9,1215.12,POS,clean,0.2209,0,14.64
CC-003663,113155.0,7,83.0,ATM,clean,0.0728,0,1.0
CC-003664,138150.0,14,73.87,POS,clean,0.0625,0,0.89
CC-003665,51109.0,14,829.17,POS,clean,0.1694,0,9.99
CC-003666,131023.0,12,22839.94,Ecom,clean,0.3833,0,275.18
CC-003667,44439.0,12,22576.0,Ecom,clean,0.3546,0,272.0
CC-003668,30194.0,8,6042.4,ATM,clean,0.2824,0,72.8
CC-003669,109629.0,6,83.0,ATM,clean,0.1552,0,1.0
CC-003670,105228.0,5,175.96,ATM,night_burst,0.1942,0,2.12
CC-003671,48731.0,13,372.67,POS,clean,0.105,0,4.49
CC-003672,82050.0,22,15305.2,Ecom,night_burst,0.3551,0,184.4
CC-003673,166244.0,22,2246.81,ATM,night_burst,0.2385,0,27.07
CC-003674,79805.0,22,83.0,ATM,night_burst,0.1131,0,1.0
CC-003675,48234.0,13,1584.47,POS,clean,0.2089,0,19.09
CC-003676,73141.0,20,414.17,POS,clean,0.1332,0,4.99
CC-003677,80595.0,22,4252.92,ATM,night_burst,0.2878,0,51.24
CC-003678,122862.0,10,83.0,POS,clean,0.0696,0,1.0
CC-003679,6398.0,1,0.0,ATM,night_burst,0.1241,0,0.0
CC-003680,124209.0,10,3318.34,POS,clean,0.2511,0,39.98
CC-003681,163589.0,21,2490.0,ATM,clean,0.2714,0,30.0
CC-003682,171587.0,23,829.17,ATM,night_burst,0.169,0,9.99
CC-003683,63614.0,17,16801.69,Ecom,clean,0.3958,0,202.43
CC-003684,79213.0,22,1909.0,ATM,night_burst,0.2174,0,23.0
CC-003685,70899.0,19,24817.0,Ecom,clean,0.3558,0,299.0
CC-003686,155473.0,19,829.17,POS,clean,0.152,0,9.99
CC-003687,76703.0,21,6059.0,ATM,clean,0.294,0,73.0
CC-003688,79190.0,21,1161.17,ATM,clean,0.1654,0,13.99
CC-003689,31059.0,8,2177.09,ATM,clean,0.2251,0,26.23
CC-003690,145061.0,16,3739.98,POS,clean,0.266,0,45.06
CC-003691,115792.0,8,28792.7,Ecom,clean,0.3522,0,346.9
CC-003692,56219.0,15,5137.7,POS,clean,0.2771,0,61.9
CC-003693,63031.0,17,3477.7,POS,clean,0.2749,0,41.9
CC-003694,162002.0,21,4202.29,ATM,clean,0.259,0,50.63
CC-003695,48683.0,13,830.0,POS,clean,0.1781,0,10.0
CC-003696,140170.0,14,1659.17,POS,clean,0.2123,0,19.99
CC-003697,153839.0,18,414.17,POS,clean,0.122,0,4.99
CC-003698,83862.0,23,83.0,ATM,night_burst,0.0852,0,1.0
CC-003699,144824.0,16,50565.26,Ecom,amount_spike,0.3866,0,609.22
CC-003700,38019.0,10,4482.0,POS,clean,0.3006,0,54.0
CC-003701,64075.0,17,5431.52,POS,clean,0.2811,0,65.44
CC-003702,135902.0,13,414.17,POS,clean,0.1039,0,4.99
CC-003703,43057.0,11,83.0,POS,clean,0.1841,0,1.0
CC-003704,119122.0,9,403.38,POS,clean,0.1003,0,4.86
CC-003705,34548.0,9,6224.17,POS,clean,0.2903,0,74.99
CC-003706,78953.0,21,6313.81,ATM,clean,0.3198,0,76.07
CC-003707,157699.0,19,164.34,POS,clean,0.1073,0,1.98
CC-003708,75033.0,20,2501.62,POS,amount_spike,0.7,1,30.14
CC-003709,163735.0,21,3486.83,ATM,clean,0.2762,0,42.01
CC-003710,77120.0,21,296.31,ATM,clean,0.1279,0,3.57
CC-003711,97116.0,2,14525.0,Ecom,night_burst,0.4086,0,175.0
CC-003712,103263.0,4,164.34,ATM,night_burst,0.1474,0,1.98
CC-003713,147534.0,16,3949.14,POS,clean,0.2662,0,47.58
CC-003714,137854.0,14,13782.15,Ecom,clean,0.34,0,166.05
CC-003715,166686.0,22,34926.4,Ecom,amount_spike,0.3885,0,420.8
CC-003716,51164.0,14,4482.83,POS,clean,0.2847,0,54.01
CC-003717,84833.0,23,14727.52,Ecom,night_burst,0.3383,0,177.44
CC-003718,32565.0,9,1281.52,POS,clean,0.2069,0,15.44
CC-003719,29004.0,8,15687.0,Ecom,clean,0.3297,0,189.0
CC-003720,119839.0,9,4185.69,POS,clean,0.2782,0,50.43
CC-003721,152036.0,18,83.0,POS,geo_mismatch,0.7,1,1.0
CC-003722,141740.0,15,314.57,POS,clean,0.097,0,3.79
