shipment_id,order_id,ship_date,route,category,otif,late_flag,gmv_inr,shipping_mode
SH-004353,33537,2016-05-07 13:09:00,USCA · West of USA ,Men's Footwear,1,0,10789.17,Standard Class
SH-002452,37502,2016-07-03 10:16:00,Other,Shop By Sport,0,1,3319.17,First Class
SH-014358,68297,2017-09-25 23:07:00,Europe · Southern Europe,Women's Apparel,0,1,20750.0,First Class
SH-014031,5212,2015-03-21 01:38:00,LATAM · Caribbean,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-020240,45592,2016-10-29 12:33:00,Other,Cardio Equipment,0,1,16598.34,First Class
SH-002974,50594,2017-01-09 00:58:00,Other,Cleats,0,1,4979.17,Same Day
SH-005490,58303,2017-05-03 01:47:00,LATAM · Central America,Men's Footwear,0,1,10789.17,First Class
SH-001503,9335,2015-05-23 06:06:00,LATAM · Caribbean,Water Sports,0,1,16599.17,Standard Class
SH-021031,22992,2015-12-05 14:46:00,Pacific Asia · Eastern Asia,Women's Apparel,1,0,16600.0,Standard Class
SH-009309,908,2015-01-18 05:45:00,LATAM · Central America,Women's Apparel,0,1,16600.0,Second Class
SH-013295,42490,2016-09-18 05:47:00,Other,Fishing,0,1,33198.34,Standard Class
SH-009496,12537,2015-07-05 23:55:00,Europe · Southern Europe,Women's Apparel,1,0,16600.0,Standard Class
SH-007824,25394,2016-01-11 16:17:00,Pacific Asia · Oceania,Women's Apparel,0,1,16600.0,Standard Class
SH-010403,60622,2017-06-06 22:14:00,LATAM · Caribbean,Cleats,1,0,14937.51,Standard Class
SH-000877,29538,2016-03-11 04:07:00,Pacific Asia · Oceania,Fishing,0,1,33198.34,Second Class
SH-000680,4186,2015-03-05 02:11:00,LATAM · South America,Men's Footwear,1,0,10789.17,Standard Class
SH-001463,30771,2016-03-27 04:06:00,Pacific Asia · Oceania,Men's Footwear,1,0,10789.17,Standard Class
SH-010801,38237,2016-07-15 03:46:00,USCA · East of USA,Water Sports,1,0,16599.17,Standard Class
SH-013426,75253,2018-01-04 00:07:00,Pacific Asia · Eastern Asia,Health and Beauty,0,1,24322.32,Same Day
SH-018937,24375,2015-12-28 19:17:00,Pacific Asia · South Asia,Water Sports,0,1,16599.17,Standard Class
SH-017816,64118,2017-07-26 23:02:00,Europe · Western Europe,Women's Apparel,0,1,12450.0,First Class
SH-013044,46396,2016-11-10 06:14:00,Europe · Southern Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-012088,10377,2015-06-04 11:10:00,Europe · Western Europe,Cardio Equipment,0,1,8299.17,Second Class
SH-006693,66390,2017-09-02 03:01:00,Europe · Southern Europe,Cleats,0,1,4979.17,Standard Class
SH-017345,1728,2015-01-30 05:02:00,LATAM · South America,Men's Footwear,0,1,10789.17,Second Class
SH-018992,10948,2015-06-13 19:13:00,Europe · Western Europe,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-021271,12291,2015-07-01 09:44:00,Europe · Northern Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-016797,40283,2016-08-15 00:34:00,Other,Men's Footwear,0,1,10789.17,Second Class
SH-018626,62689,2017-07-09 02:23:00,Europe · Northern Europe,Indoor/Outdoor Games,0,1,8296.68,Standard Class
SH-006340,41423,2016-08-31 15:58:00,Other,Fishing,1,0,33198.34,Standard Class
SH-020647,12156,2015-06-29 10:26:00,Europe · Western Europe,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-017125,22844,2015-12-02 10:55:00,Pacific Asia · Eastern Asia,Fishing,0,1,33198.34,First Class
SH-009186,30058,2016-03-18 18:18:00,Pacific Asia · Oceania,Cardio Equipment,1,0,24897.51,Standard Class
SH-011407,70666,2017-10-30 13:05:00,Europe · Southern Europe,Computers,1,0,124500.0,Standard Class
SH-014928,24959,2016-01-05 07:53:00,Pacific Asia · South Asia,Cleats,0,1,19916.68,Second Class
SH-008603,15506,2015-08-17 08:05:00,Europe · Western Europe,Golf Balls,1,0,6220.85,Standard Class
SH-015071,4028,2015-03-04 18:50:00,LATAM · South America,Women's Apparel,1,0,4150.0,Standard Class
SH-008021,26767,2016-01-29 17:19:00,Pacific Asia · Southeast Asia,Cardio Equipment,1,0,33196.68,Standard Class
SH-009436,24404,2015-12-28 05:27:00,Pacific Asia · South Asia,Men's Footwear,0,1,10789.17,Second Class
SH-009404,68143,2017-09-25 17:10:00,Europe · Western Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-012489,36402,2016-06-18 08:53:00,Other,Women's Apparel,1,0,8300.0,Standard Class
SH-016901,7761,2015-04-26 06:40:00,LATAM · South America,Water Sports,1,0,16599.17,Standard Class
SH-018764,68765,2017-10-06 19:05:00,Europe · Western Europe,Cleats,0,1,19916.68,Standard Class
SH-011012,75459,2018-01-08 12:17:00,Pacific Asia · Eastern Asia,Music,0,1,21633.95,First Class
SH-009073,5414,2015-03-26 00:24:00,LATAM · South America,Indoor/Outdoor Games,0,1,16593.36,Standard Class
SH-000597,31867,2016-04-13 04:04:00,USCA · East of USA,Cardio Equipment,1,0,16598.34,Standard Class
SH-015331,36887,2016-06-25 10:48:00,USCA · West of USA ,Women's Apparel,0,1,8300.0,Second Class
SH-014779,54847,2017-03-14 14:59:00,LATAM · Central America,Women's Apparel,0,1,12450.0,Second Class
SH-006827,33668,2016-05-10 11:02:00,Other,Golf Balls,1,0,2488.34,Standard Class
SH-011471,29270,2016-03-09 06:14:00,Pacific Asia · South Asia,Fishing,0,1,33198.34,Standard Class
SH-021872,50607,2017-01-11 17:32:00,Other,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-016788,74525,2017-12-29 21:04:00,Pacific Asia · Southeast Asia,Computers,0,1,124500.0,Standard Class
SH-005539,69183,2017-10-10 21:32:00,Europe · Western Europe,Books ,0,1,2579.64,Second Class
SH-003779,62067,2017-06-28 00:29:00,Europe · Northern Europe,Cleats,1,0,24895.85,Standard Class
SH-010710,45801,2016-11-01 13:46:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-002789,1772,2015-01-29 20:27:00,LATAM · Central America,Cardio Equipment,0,1,16598.34,Second Class
SH-003099,43286,2016-09-25 20:39:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-015844,66090,2017-08-28 17:55:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,Standard Class
SH-016785,24666,2015-12-29 01:14:00,Pacific Asia · Oceania,Cleats,1,0,19916.68,Standard Class
SH-001665,41785,2016-09-07 22:47:00,Other,Shop By Sport,0,1,13276.68,Standard Class
SH-015898,18841,2015-10-05 00:29:00,Europe · Northern Europe,Women's Apparel,1,0,16600.0,Standard Class
SH-021007,53363,2017-02-21 23:05:00,LATAM · South America,Women's Apparel,1,0,12450.0,Standard Class
SH-003594,76800,2018-01-28 02:06:00,Pacific Asia · South Asia,Video Games,0,1,3299.25,First Class
SH-011469,49089,2016-12-22 13:42:00,Other,Accessories,0,1,6222.51,Second Class
SH-019048,9771,2015-05-25 14:51:00,LATAM · Central America,Indoor/Outdoor Games,1,0,20741.7,Standard Class
SH-021203,31577,2016-04-08 22:28:00,Other,Shop By Sport,1,0,9957.51,Standard Class
SH-013262,49532,2016-12-27 00:54:00,Other,Cardio Equipment,0,1,24897.51,Second Class
SH-001712,3436,2015-02-22 03:26:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Standard Class
SH-007773,29540,2016-03-13 04:49:00,Pacific Asia · South Asia,Men's Footwear,0,1,10789.17,Standard Class
SH-007416,17453,2015-09-16 18:12:00,Europe · Western Europe,Shop By Sport,1,0,6638.34,Standard Class
SH-002897,75259,2018-01-05 14:13:00,Pacific Asia · Southeast Asia,Health and Beauty,0,1,24322.32,First Class
SH-006421,21385,2015-11-15 03:46:00,Pacific Asia · South Asia,Fishing,0,1,33198.34,Standard Class
SH-002434,53871,2017-02-27 09:03:00,LATAM · South America,Golf Balls,1,0,3318.34,Standard Class
SH-013341,17927,2015-09-22 16:16:00,Europe · Western Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-003087,23584,2015-12-16 06:10:00,Pacific Asia · Southeast Asia,Camping & Hiking,0,1,24898.34,Standard Class
SH-015420,10774,2015-06-12 06:15:00,Europe · Western Europe,Camping & Hiking,0,1,24898.34,Standard Class
SH-006928,162,2015-01-06 08:24:00,LATAM · Caribbean,Camping & Hiking,1,0,24898.34,Standard Class
SH-012750,34472,2016-05-21 04:43:00,USCA · West of USA ,Camping & Hiking,1,0,24898.34,Standard Class
SH-002995,17724,2015-09-21 17:09:00,Europe · Northern Europe,Cleats,0,1,14937.51,Standard Class
SH-015298,1299,2015-01-21 22:44:00,LATAM · South America,Shop By Sport,0,1,13276.68,First Class
SH-000918,56467,2017-04-04 18:33:00,LATAM · Central America,Indoor/Outdoor Games,1,0,20741.7,Same Day
SH-001868,41657,2016-09-03 01:57:00,Other,Indoor/Outdoor Games,1,0,20741.7,Standard Class
SH-009504,43814,2016-10-06 13:38:00,Other,Cardio Equipment,0,1,33196.68,Standard Class
SH-006130,18098,2015-09-26 04:11:00,Europe · Western Europe,Women's Apparel,1,0,4150.0,Standard Class
SH-008007,28827,2016-02-28 19:01:00,Pacific Asia · Oceania,Cleats,1,0,24895.85,Standard Class
SH-015083,66585,2017-09-04 23:20:00,Europe · Southern Europe,Cleats,0,1,14937.51,Standard Class
SH-017110,44953,2016-10-20 04:41:00,Other,Cleats,0,1,24895.85,First Class
SH-009929,17668,2015-09-19 21:32:00,Europe · Southern Europe,Shop By Sport,1,0,13276.68,Standard Class
SH-019390,42279,2016-09-14 03:52:00,Other,Electronics,0,1,7965.51,Second Class
SH-017744,37039,2016-06-29 16:03:00,USCA · West of USA ,Women's Apparel,0,1,12450.0,Second Class
SH-007976,37800,2016-07-07 18:40:00,USCA · East of USA,Cleats,1,0,4979.17,First Class
SH-003988,38616,2016-07-19 16:33:00,USCA · East of USA,Boxing & MMA,1,0,4562.51,Standard Class
SH-017218,18343,2015-09-29 18:01:00,Europe · Southern Europe,Cleats,0,1,14937.51,Second Class
SH-011435,56257,2017-04-04 04:58:00,LATAM · Central America,Men's Footwear,0,1,10789.17,Second Class
SH-003355,66516,2017-08-30 23:10:00,Europe · Western Europe,Women's Apparel,0,1,8300.0,First Class
SH-006171,20608,2015-11-01 19:33:00,Pacific Asia · Southeast Asia,Water Sports,1,0,16599.17,Standard Class
SH-005114,34874,2016-05-29 01:33:00,USCA · West of USA ,Men's Footwear,0,1,10789.17,Standard Class
SH-020275,19804,2015-10-19 01:52:00,Europe · Northern Europe,Fishing,0,1,33198.34,First Class
SH-008669,50691,2017-01-11 22:57:00,Other,Women's Apparel,1,0,4150.0,Second Class
SH-012854,23188,2015-12-09 11:26:00,Pacific Asia · Eastern Asia,Water Sports,1,0,16599.17,Standard Class
SH-004754,13551,2015-07-19 19:10:00,Europe · Western Europe,Water Sports,1,0,16599.17,Standard Class
SH-000245,58256,2017-05-02 09:19:00,LATAM · South America,Cleats,1,0,19916.68,Standard Class
SH-003744,20877,2015-11-04 17:47:00,Pacific Asia · South Asia,Men's Footwear,1,0,10789.17,Standard Class
SH-008469,45479,2016-10-27 20:58:00,Other,Indoor/Outdoor Games,0,1,16593.36,First Class
SH-019774,35814,2016-06-11 18:53:00,USCA · West of USA ,Women's Apparel,0,1,20750.0,Second Class
SH-000571,42783,2016-09-20 12:26:00,Other,Women's Apparel,1,0,20750.0,Standard Class
SH-008063,76134,2018-01-21 08:46:00,Pacific Asia · Eastern Asia,Toys,1,0,957.82,Standard Class
SH-012899,58142,2017-05-01 17:22:00,LATAM · Central America,Indoor/Outdoor Games,1,0,4148.34,Standard Class
SH-013837,30109,2016-03-20 12:10:00,Pacific Asia · Oceania,Indoor/Outdoor Games,0,1,4148.34,Standard Class
SH-018391,8049,2015-05-03 11:34:00,LATAM · Central America,Women's Apparel,0,1,16600.0,Standard Class
SH-001380,27986,2016-02-15 12:23:00,Pacific Asia · Eastern Asia,Cardio Equipment,1,0,16598.34,Standard Class
SH-007392,74674,2017-12-26 13:16:00,Pacific Asia · Eastern Asia,Consumer Electronics,1,0,20989.04,Same Day
SH-010443,58619,2017-05-10 16:29:00,LATAM · Central America,Women's Apparel,0,1,12450.0,Standard Class
SH-003343,34459,2016-05-23 00:10:00,USCA · West of USA ,Water Sports,0,1,16599.17,Standard Class
SH-011945,25230,2016-01-10 06:50:00,Pacific Asia · South Asia,Cleats,0,1,19916.68,Standard Class
SH-008776,35765,2016-06-12 01:43:00,USCA · East of USA,Fishing,0,1,33198.34,Standard Class
SH-010642,19293,2015-10-13 14:50:00,Europe · Western Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-000114,39193,2016-07-30 02:42:00,USCA · East of USA,Cleats,1,0,14937.51,Standard Class
SH-012988,29535,2016-03-13 03:04:00,Pacific Asia · Oceania,Cleats,0,1,4979.17,Standard Class
SH-013225,40672,2016-08-19 16:51:00,USCA · West of USA ,Cardio Equipment,1,0,33196.68,Standard Class
SH-017506,51843,2017-01-30 18:33:00,LATAM · Central America,Camping & Hiking,1,0,24898.34,Standard Class
SH-002443,26723,2016-01-30 01:54:00,Pacific Asia · South Asia,Fishing,1,0,33198.34,Standard Class
SH-014970,23052,2015-12-06 11:47:00,Pacific Asia · Southeast Asia,Fishing,1,0,33198.34,Standard Class
SH-005134,11416,2015-06-18 15:10:00,Europe · Western Europe,Cardio Equipment,0,1,24897.51,First Class
SH-018088,47657,2016-11-28 16:01:00,Other,Water Sports,0,1,16599.17,First Class
SH-013529,24479,2015-12-29 07:44:00,Pacific Asia · Oceania,Shop By Sport,0,1,3319.17,Standard Class
SH-010603,35060,2016-06-01 18:43:00,Other,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-007551,46501,2016-11-11 19:01:00,Other,Cleats,1,0,14937.51,Standard Class
SH-016298,28540,2016-02-22 02:28:00,Pacific Asia · Oceania,Cleats,0,1,19916.68,Same Day
SH-010279,52733,2017-02-12 18:22:00,LATAM · South America,Men's Footwear,1,0,10789.17,Standard Class
SH-010856,11211,2015-06-15 15:21:00,Europe · Western Europe,Men's Footwear,1,0,10789.17,Second Class
SH-017771,16236,2015-08-27 23:50:00,Europe · Western Europe,Cleats,1,0,24895.85,Standard Class
SH-015996,16579,2015-09-05 00:00:00,Europe · Western Europe,Camping & Hiking,0,1,24898.34,Second Class
SH-010855,46889,2016-11-20 10:57:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-000661,24970,2016-01-06 11:45:00,Pacific Asia · South Asia,Golf Shoes,0,1,26975.0,Standard Class
SH-013642,57850,2017-04-30 11:04:00,LATAM · South America,Golf Apparel,0,1,9959.17,Second Class
SH-015699,38383,2016-07-18 06:55:00,USCA · East of USA,Cardio Equipment,1,0,41495.85,Standard Class
SH-003320,68006,2017-09-21 17:10:00,Europe · Southern Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-014405,44170,2016-10-12 18:22:00,Other,Cleats,1,0,9958.34,Standard Class
SH-012002,2405,2015-02-07 02:13:00,LATAM · South America,Water Sports,0,1,16599.17,First Class
SH-021338,20602,2015-10-31 17:26:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-017080,20463,2015-10-30 16:45:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-002310,14457,2015-08-03 00:34:00,Europe · Northern Europe,Trade-In,1,0,7300.68,Standard Class
SH-013296,17287,2015-09-13 08:03:00,Europe · Western Europe,Golf Gloves,0,1,4145.85,Second Class
SH-006097,48190,2016-12-10 10:45:00,Other,Golf Gloves,0,1,4148.34,Standard Class
SH-021605,43578,2016-10-02 02:57:00,Other,Camping & Hiking,1,0,24898.34,Standard Class
SH-013066,58846,2017-05-11 00:01:00,LATAM · Central America,Water Sports,1,0,16599.17,Standard Class
SH-019239,1205,2015-01-24 13:48:00,LATAM · Central America,Water Sports,0,1,16599.17,Standard Class
SH-018383,40538,2016-08-18 17:55:00,Other,Water Sports,1,0,16599.17,Standard Class
SH-010498,54411,2017-03-07 06:14:00,LATAM · Central America,Camping & Hiking,1,0,24898.34,Standard Class
SH-008089,57402,2017-04-20 22:07:00,LATAM · Central America,Cardio Equipment,0,1,16598.34,Second Class
SH-010993,4993,2015-03-18 20:55:00,LATAM · South America,Camping & Hiking,1,0,24898.34,Standard Class
SH-013063,24987,2016-01-03 17:42:00,Pacific Asia · Eastern Asia,Fishing,1,0,33198.34,Standard Class
SH-011406,34122,2016-05-16 02:06:00,Other,Women's Apparel,1,0,8300.0,Standard Class
SH-020418,3450,2015-02-22 08:20:00,LATAM · Central America,Shop By Sport,0,1,9957.51,First Class
SH-014330,2200,2015-02-08 02:24:00,LATAM · Central America,Camping & Hiking,0,1,24898.34,Standard Class
SH-006624,59192,2017-05-16 01:14:00,LATAM · Central America,Cardio Equipment,0,1,8299.17,First Class
SH-011786,3928,2015-03-01 07:48:00,LATAM · Caribbean,Water Sports,0,1,16599.17,First Class
SH-021555,29853,2016-03-15 18:29:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,0,1,20741.7,Second Class
SH-021925,14874,2015-08-11 02:40:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,Second Class
SH-003050,5276,2015-03-21 00:04:00,LATAM · Central America,Cleats,1,0,19916.68,Second Class
SH-000424,63236,2017-07-12 14:02:00,Europe · Western Europe,Camping & Hiking,1,0,24898.34,Same Day
SH-000616,57644,2017-04-26 10:54:00,LATAM · South America,Women's Apparel,0,1,4150.0,Standard Class
SH-016757,42606,2016-09-15 22:25:00,Other,Indoor/Outdoor Games,1,0,4148.34,Standard Class
SH-004129,29178,2016-03-05 22:00:00,Pacific Asia · Eastern Asia,Cleats,1,0,9958.34,Standard Class
SH-021960,37639,2016-07-05 10:16:00,USCA · East of USA,Indoor/Outdoor Games,0,1,20741.7,First Class
SH-006533,37114,2016-06-27 18:20:00,USCA · East of USA,Fishing,0,1,33198.34,First Class
SH-020673,62840,2017-07-12 07:18:00,Europe · Northern Europe,Cleats,1,0,19916.68,Standard Class
SH-000146,23922,2015-12-19 04:35:00,Pacific Asia · Southeast Asia,Women's Apparel,0,1,4150.0,Second Class
SH-010182,57426,2017-04-20 06:32:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Standard Class
SH-014682,25467,2016-01-10 17:52:00,Pacific Asia · Eastern Asia,Fishing,1,0,33198.34,Standard Class
SH-007714,5397,2015-03-22 18:27:00,LATAM · South America,Camping & Hiking,0,1,24898.34,First Class
SH-003586,29981,2016-03-15 15:19:00,Pacific Asia · Oceania,Women's Apparel,0,1,4150.0,First Class
SH-020810,21530,2015-11-17 06:34:00,Pacific Asia · Southeast Asia,Fishing,0,1,33198.34,Standard Class
SH-000889,29058,2016-02-29 15:57:00,Pacific Asia · Oceania,Men's Footwear,1,0,10789.17,Same Day
SH-012893,18680,2015-10-06 16:05:00,Europe · Western Europe,Cleats,0,1,4979.17,Standard Class
SH-011441,701,2015-01-13 05:14:00,LATAM · South America,Electronics,1,0,12945.51,Standard Class
SH-010221,25543,2016-01-09 08:30:00,Pacific Asia · South Asia,Water Sports,0,1,16599.17,Same Day
SH-008083,38809,2016-07-25 12:10:00,USCA · East of USA,Women's Apparel,0,1,16600.0,Standard Class
SH-000500,60151,2017-05-30 01:13:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Standard Class
SH-015508,50386,2017-01-07 12:06:00,Other,Fitness Accessories,0,1,5808.34,First Class
SH-012663,64489,2017-08-04 09:01:00,Europe · Western Europe,Cleats,0,1,9958.34,Standard Class
SH-008856,37830,2016-07-12 05:11:00,Other,Water Sports,0,1,16599.17,Standard Class
SH-009701,22585,2015-11-28 16:10:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,0,1,12445.02,First Class
SH-000816,49074,2016-12-22 08:27:00,Other,Fitness Accessories,0,1,8712.51,Standard Class
SH-003078,11670,2015-06-22 08:10:00,Europe · Western Europe,Fishing,0,1,33198.34,First Class
SH-003674,53233,2017-02-20 01:32:00,LATAM · South America,Women's Apparel,1,0,16600.0,Standard Class
SH-016518,11708,2015-06-22 21:29:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,First Class
SH-015075,56361,2017-04-04 17:25:00,LATAM · Central America,Women's Apparel,1,0,12450.0,First Class
SH-012126,44498,2016-10-15 13:16:00,Other,Camping & Hiking,1,0,24898.34,Standard Class
SH-012093,9097,2015-05-16 18:44:00,LATAM · South America,Indoor/Outdoor Games,0,1,12445.02,Second Class
SH-002093,45250,2016-10-28 12:44:00,Other,Fishing,0,1,33198.34,Second Class
SH-001905,55883,2017-03-28 17:57:00,LATAM · Central America,Women's Apparel,0,1,16600.0,First Class
SH-006415,27121,2016-02-01 09:20:00,Pacific Asia · Eastern Asia,Men's Footwear,0,1,10789.17,Same Day
SH-014506,23260,2015-12-07 00:39:00,Pacific Asia · Eastern Asia,Men's Footwear,0,1,10789.17,Same Day
SH-014403,50349,2017-01-09 23:08:00,Other,Shop By Sport,0,1,16595.85,Standard Class
SH-019782,36965,2016-06-25 14:08:00,USCA · West of USA ,Fishing,0,1,33198.34,First Class
SH-005455,29353,2016-03-08 11:18:00,Pacific Asia · Southeast Asia,Women's Apparel,1,0,16600.0,Standard Class
SH-017159,43645,2016-10-01 02:26:00,Other,Women's Apparel,0,1,8300.0,First Class
SH-000505,12779,2015-07-07 00:42:00,Europe · Southern Europe,Indoor/Outdoor Games,0,1,16593.36,Same Day
SH-007792,27432,2016-02-07 10:18:00,Pacific Asia · South Asia,Fishing,0,1,33198.34,First Class
SH-000019,64363,2017-08-01 12:52:00,Europe · Southern Europe,Men's Footwear,0,1,10789.17,Second Class
