session_id,channel,viewed,added,checkout,paid,abandon_reason
S-009857,Web,1,0,0,0,
S-009858,Web,1,1,1,1,
S-009859,App,1,0,0,0,
S-009860,App,1,1,0,0,payment_fail
S-009861,Web,1,1,0,0,stock_out
S-009862,App,1,1,1,1,
S-009863,Web,1,1,0,0,shipping_cost
S-009864,Web,1,0,0,0,
S-009865,Web,1,1,1,1,
S-009866,App,1,1,1,1,
S-009867,Web,1,1,1,1,
S-009868,Web,1,1,0,0,payment_fail
S-009869,Web,1,1,0,0,shipping_cost
S-009870,Web,1,0,0,0,
S-009871,Web,1,1,0,0,shipping_cost
S-009872,Store,1,1,0,0,payment_fail
S-009873,App,1,1,1,1,
S-009874,Web,1,1,1,1,
S-009875,App,1,0,0,0,
S-009876,Web,1,1,1,1,
S-009877,App,1,0,0,0,
S-009878,Web,1,0,0,0,
S-009879,Web,1,1,1,1,
S-009880,Web,1,1,0,0,stock_out
S-009881,App,1,1,1,1,
S-009882,App,1,1,1,1,
S-009883,Web,1,1,1,1,
S-009884,Web,1,1,1,1,
S-009885,Web,1,1,1,1,
S-009886,Web,1,1,0,0,stock_out
S-009887,Web,1,0,0,0,
S-009888,Web,1,1,0,0,changed_mind
S-009889,App,1,1,1,1,
S-009890,Web,1,1,1,1,
S-009891,Web,1,1,0,0,payment_fail
S-009892,Store,1,0,0,0,
S-009893,Web,1,0,0,0,
S-009894,Web,1,1,1,1,
S-009895,App,1,1,1,1,
S-009896,App,1,1,1,1,
S-009897,Web,1,1,1,1,
S-009898,Web,1,0,0,0,
S-009899,Web,1,1,1,1,
S-009900,Web,1,1,1,1,
S-009901,Web,1,1,1,1,
S-009902,App,1,0,0,0,
S-009903,Web,1,1,1,1,
S-009904,App,1,1,0,0,stock_out
S-009905,Store,1,0,0,0,
S-009906,Web,1,1,1,1,
S-009907,App,1,1,1,1,
S-009908,Web,1,0,0,0,
S-009909,App,1,0,0,0,
S-009910,App,1,1,0,0,changed_mind
S-009911,Web,1,1,1,1,
S-009912,Web,1,0,0,0,
S-009913,Web,1,0,0,0,
S-009914,Web,1,1,1,1,
S-009915,Web,1,1,1,1,
S-009916,Store,1,0,0,0,
S-009917,Web,1,1,1,1,
S-009918,App,1,1,1,1,
S-009919,Web,1,0,0,0,
S-009920,Web,1,1,0,0,payment_fail
S-009921,Store,1,1,1,1,
S-009922,App,1,1,0,0,changed_mind
S-009923,Store,1,1,0,0,shipping_cost
S-009924,App,1,1,1,1,
S-009925,Web,1,0,0,0,
S-009926,App,1,0,0,0,
S-009927,Web,1,1,0,0,shipping_cost
S-009928,App,1,1,1,1,
S-009929,Web,1,1,1,1,
S-009930,Web,1,1,1,1,
S-009931,App,1,0,0,0,
S-009932,Store,1,1,0,0,payment_fail
S-009933,Web,1,1,0,0,changed_mind
S-009934,Web,1,0,0,0,
S-009935,Store,1,1,1,1,
S-009936,Web,1,0,0,0,
S-009937,Web,1,1,1,1,
S-009938,Web,1,1,1,1,
S-009939,App,1,0,0,0,
S-009940,Store,1,1,0,0,payment_fail
S-009941,Web,1,1,0,0,payment_fail
S-009942,Web,1,1,1,1,
S-009943,App,1,1,0,0,payment_fail
S-009944,Web,1,0,0,0,
S-009945,Store,1,1,1,1,
S-009946,App,1,1,1,1,
S-009947,Web,1,0,0,0,
S-009948,App,1,1,0,0,checkout_friction
S-009949,Web,1,1,1,1,
S-009950,App,1,1,0,0,shipping_cost
S-009951,Web,1,1,1,1,
S-009952,Web,1,1,0,0,shipping_cost
S-009953,Web,1,1,1,1,
S-009954,Web,1,1,0,0,shipping_cost
S-009955,Web,1,0,0,0,
S-009956,Web,1,1,1,1,
S-009957,Web,1,0,0,0,
S-009958,App,1,1,0,0,checkout_friction
S-009959,App,1,1,1,1,
S-009960,Web,1,1,0,0,changed_mind
S-009961,Store,1,1,1,1,
S-009962,App,1,1,0,0,checkout_friction
S-009963,App,1,1,1,1,
S-009964,App,1,1,1,1,
S-009965,App,1,1,0,0,shipping_cost
S-009966,Web,1,0,0,0,
S-009967,Web,1,1,1,1,
S-009968,Store,1,1,1,1,
S-009969,Web,1,1,0,0,payment_fail
S-009970,App,1,1,1,1,
S-009971,Web,1,1,0,0,changed_mind
S-009972,Web,1,1,1,1,
S-009973,Web,1,1,1,1,
S-009974,Web,1,1,0,0,shipping_cost
S-009975,App,1,0,0,0,
S-009976,Web,1,0,0,0,
S-009977,Web,1,0,0,0,
S-009978,Web,1,0,0,0,
S-009979,App,1,1,1,1,
S-009980,Store,1,1,0,0,stock_out
S-009981,Web,1,0,0,0,
S-009982,Web,1,1,1,1,
S-009983,App,1,1,0,0,checkout_friction
S-009984,Web,1,1,0,0,shipping_cost
S-009985,Store,1,1,1,1,
S-009986,Store,1,0,0,0,
S-009987,Web,1,1,0,0,checkout_friction
S-009988,Web,1,1,1,1,
S-009989,App,1,0,0,0,
S-009990,Web,1,1,1,1,
S-009991,App,1,1,1,1,
S-009992,Web,1,1,0,0,changed_mind
S-009993,Web,1,1,0,0,payment_fail
S-009994,Web,1,1,1,1,
S-009995,Web,1,0,0,0,
S-009996,Web,1,1,1,1,
S-009997,Store,1,1,1,1,
S-009998,Store,1,1,0,0,shipping_cost
S-009999,Store,1,0,0,0,
S-010000,Web,1,0,0,0,
S-010001,Web,1,1,1,1,
S-010002,App,1,0,0,0,
S-010003,Web,1,0,0,0,
S-010004,App,1,1,1,1,
S-010005,Store,1,1,0,0,payment_fail
S-010006,App,1,1,0,0,stock_out
S-010007,App,1,1,1,1,
S-010008,App,1,1,1,1,
S-010009,App,1,1,1,1,
S-010010,Web,1,0,0,0,
S-010011,App,1,0,0,0,
S-010012,Store,1,0,0,0,
S-010013,Web,1,1,1,1,
S-010014,App,1,1,1,1,
S-010015,App,1,0,0,0,
S-010016,App,1,0,0,0,
S-010017,App,1,1,0,0,payment_fail
S-010018,Web,1,0,0,0,
S-010019,App,1,1,1,1,
S-010020,Web,1,0,0,0,
S-010021,Web,1,1,0,0,shipping_cost
S-010022,Web,1,1,1,1,
S-010023,Store,1,1,0,0,changed_mind
S-010024,Web,1,1,0,0,payment_fail
S-010025,App,1,1,1,1,
S-010026,Web,1,1,1,1,
S-010027,App,1,1,0,0,payment_fail
S-010028,Web,1,1,1,1,
S-010029,App,1,1,0,0,changed_mind
S-010030,App,1,1,1,1,
S-010031,Web,1,1,0,0,payment_fail
S-010032,Web,1,1,0,0,shipping_cost
S-010033,App,1,1,1,1,
S-010034,Store,1,1,1,1,
S-010035,Web,1,1,1,1,
S-010036,Web,1,1,1,1,
S-010037,App,1,0,0,0,
S-010038,App,1,1,0,0,shipping_cost
S-010039,Web,1,1,0,0,payment_fail
S-010040,Web,1,1,0,0,payment_fail
S-010041,Web,1,0,0,0,
S-010042,Web,1,1,1,1,
S-010043,Web,1,1,0,0,stock_out
S-010044,App,1,0,0,0,
S-010045,App,1,0,0,0,
S-010046,Web,1,1,0,0,checkout_friction
S-010047,App,1,1,1,1,
S-010048,App,1,1,0,0,payment_fail
S-010049,Web,1,1,1,1,
S-010050,Web,1,0,0,0,
S-010051,Web,1,1,1,1,
S-010052,Web,1,1,1,1,
S-010053,App,1,1,0,0,checkout_friction
S-010054,Web,1,1,1,1,
S-010055,Web,1,1,0,0,changed_mind
S-010056,Store,1,0,0,0,
S-010057,App,1,1,0,0,changed_mind
S-010058,Web,1,1,0,0,stock_out
S-010059,App,1,1,1,1,
S-010060,Web,1,1,1,1,
S-010061,Web,1,0,0,0,
S-010062,App,1,0,0,0,
S-010063,Web,1,1,1,1,
S-010064,Web,1,1,0,0,stock_out
S-010065,Web,1,1,1,1,
S-010066,Store,1,1,1,1,
S-010067,Web,1,0,0,0,
S-010068,Web,1,1,0,0,stock_out
S-010069,Web,1,1,1,1,
S-010070,App,1,1,0,0,shipping_cost
S-010071,Web,1,0,0,0,
S-010072,App,1,1,1,1,
S-010073,Store,1,1,1,1,
S-010074,App,1,1,1,1,
S-010075,Store,1,0,0,0,
S-010076,Web,1,1,0,0,changed_mind
S-010077,Web,1,0,0,0,
S-010078,Web,1,1,1,1,
S-010079,Web,1,1,1,1,
S-010080,Web,1,0,0,0,
S-010081,Web,1,0,0,0,
S-010082,Web,1,1,0,0,shipping_cost
S-010083,App,1,0,0,0,
S-010084,App,1,1,0,0,payment_fail
S-010085,App,1,1,1,1,
S-010086,Store,1,1,1,1,
S-010087,Store,1,1,1,1,
S-010088,Web,1,1,1,1,
S-010089,Web,1,1,1,1,
S-010090,App,1,0,0,0,
S-010091,Web,1,1,1,1,
S-010092,App,1,1,1,1,
S-010093,Web,1,0,0,0,
S-010094,App,1,0,0,0,
S-010095,Store,1,0,0,0,
S-010096,Store,1,1,1,1,
S-010097,Store,1,1,1,1,
S-010098,Store,1,1,1,1,
S-010099,Web,1,0,0,0,
S-010100,Web,1,0,0,0,
S-010101,App,1,1,1,1,
S-010102,Web,1,1,1,1,
S-010103,Web,1,1,0,0,changed_mind
S-010104,App,1,1,1,1,
S-010105,App,1,0,0,0,
S-010106,App,1,1,1,1,
S-010107,App,1,1,1,1,
S-010108,Web,1,0,0,0,
S-010109,Web,1,1,1,1,
S-010110,App,1,1,0,0,payment_fail
S-010111,Web,1,0,0,0,
S-010112,Web,1,1,1,1,
S-010113,Web,1,0,0,0,
S-010114,App,1,1,0,0,payment_fail
S-010115,Web,1,0,0,0,
S-010116,Web,1,1,0,0,payment_fail
S-010117,Web,1,1,1,1,
S-010118,Web,1,0,0,0,
S-010119,Store,1,1,0,0,payment_fail
S-010120,App,1,1,1,1,
S-010121,Store,1,1,0,0,changed_mind
S-010122,App,1,1,1,1,
S-010123,App,1,1,0,0,changed_mind
S-010124,App,1,1,1,1,
S-010125,Web,1,1,0,0,shipping_cost
S-010126,Web,1,1,0,0,payment_fail
S-010127,App,1,1,0,0,shipping_cost
S-010128,App,1,1,1,1,
S-010129,App,1,1,1,1,
S-010130,Store,1,1,1,1,
S-010131,App,1,0,0,0,
S-010132,Web,1,1,0,0,shipping_cost
S-010133,Web,1,1,0,0,stock_out
S-010134,Web,1,1,0,0,changed_mind
S-010135,Web,1,1,1,1,
S-010136,App,1,0,0,0,
S-010137,Store,1,1,1,1,
S-010138,Web,1,0,0,0,
S-010139,App,1,1,1,1,
S-010140,Web,1,1,1,1,
S-010141,App,1,0,0,0,
S-010142,App,1,0,0,0,
S-010143,Web,1,0,0,0,
S-010144,App,1,1,0,0,shipping_cost
S-010145,App,1,1,1,1,
S-010146,Web,1,1,1,1,
S-010147,Web,1,1,1,1,
S-010148,Store,1,1,1,1,
S-010149,App,1,1,0,0,shipping_cost
S-010150,Web,1,1,0,0,checkout_friction
S-010151,App,1,1,1,1,
S-010152,App,1,1,0,0,stock_out
S-010153,App,1,0,0,0,
S-010154,Store,1,0,0,0,
S-010155,Web,1,1,0,0,shipping_cost
S-010156,App,1,1,1,1,
S-010157,Web,1,1,1,1,
S-010158,Web,1,1,1,1,
S-010159,App,1,1,1,1,
S-010160,App,1,1,1,1,
S-010161,Web,1,1,0,0,shipping_cost
S-010162,Web,1,0,0,0,
S-010163,App,1,1,1,1,
S-010164,App,1,1,1,1,
S-010165,Web,1,0,0,0,
S-010166,Web,1,0,0,0,
S-010167,Web,1,1,0,0,payment_fail
S-010168,App,1,1,0,0,checkout_friction
S-010169,Web,1,1,1,1,
S-010170,Store,1,1,0,0,shipping_cost
S-010171,Web,1,1,0,0,payment_fail
S-010172,Store,1,0,0,0,
S-010173,Web,1,0,0,0,
S-010174,App,1,1,1,1,
S-010175,Store,1,0,0,0,
S-010176,App,1,1,1,1,
S-010177,Web,1,0,0,0,
S-010178,Store,1,1,1,1,
S-010179,Web,1,1,0,0,checkout_friction
S-010180,Web,1,1,0,0,stock_out
S-010181,App,1,1,1,1,
S-010182,App,1,0,0,0,
S-010183,Web,1,1,1,1,
S-010184,Web,1,0,0,0,
S-010185,Web,1,1,1,1,
S-010186,App,1,1,0,0,payment_fail
S-010187,Store,1,1,1,1,
S-010188,App,1,1,0,0,payment_fail
S-010189,Web,1,1,0,0,payment_fail
S-010190,Web,1,0,0,0,
S-010191,App,1,1,0,0,changed_mind
S-010192,Web,1,1,1,1,
S-010193,App,1,1,1,1,
S-010194,App,1,1,1,1,
S-010195,Web,1,1,0,0,payment_fail
S-010196,App,1,1,1,1,
S-010197,App,1,1,0,0,checkout_friction
S-010198,Store,1,1,0,0,checkout_friction
S-010199,App,1,0,0,0,
S-010200,Web,1,1,0,0,changed_mind
S-010201,Web,1,1,1,1,
S-010202,Web,1,1,1,1,
S-010203,Store,1,1,0,0,changed_mind
S-010204,App,1,1,1,1,
S-010205,Web,1,1,0,0,shipping_cost
S-010206,App,1,0,0,0,
S-010207,Web,1,1,0,0,payment_fail
S-010208,Web,1,1,0,0,stock_out
S-010209,App,1,0,0,0,
S-010210,App,1,1,0,0,payment_fail
S-010211,Web,1,1,1,1,
S-010212,Web,1,1,1,1,
S-010213,App,1,1,1,1,
S-010214,Web,1,1,1,1,
S-010215,Web,1,1,1,1,
S-010216,Store,1,1,1,1,
S-010217,Store,1,1,0,0,payment_fail
S-010218,App,1,0,0,0,
S-010219,Web,1,1,1,1,
S-010220,Web,1,0,0,0,
S-010221,App,1,1,1,1,
S-010222,App,1,1,0,0,shipping_cost
S-010223,App,1,1,1,1,
S-010224,App,1,0,0,0,
S-010225,App,1,1,1,1,
S-010226,Web,1,1,1,1,
S-010227,App,1,1,1,1,
S-010228,App,1,1,0,0,payment_fail
S-010229,Web,1,1,1,1,
S-010230,Web,1,0,0,0,
S-010231,Web,1,0,0,0,
S-010232,App,1,1,0,0,shipping_cost
S-010233,App,1,0,0,0,
S-010234,Web,1,1,1,1,
S-010235,Store,1,1,1,1,
S-010236,Web,1,1,0,0,stock_out
S-010237,App,1,1,1,1,
S-010238,Web,1,0,0,0,
S-010239,Web,1,1,1,1,
S-010240,App,1,1,1,1,
S-010241,Web,1,0,0,0,
S-010242,Web,1,1,1,1,
S-010243,App,1,1,1,1,
S-010244,Store,1,1,1,1,
S-010245,Web,1,1,0,0,stock_out
S-010246,Web,1,1,0,0,changed_mind
S-010247,Web,1,1,1,1,
S-010248,Web,1,1,0,0,stock_out
S-010249,Store,1,1,0,0,shipping_cost
S-010250,Store,1,1,0,0,stock_out
S-010251,Web,1,1,0,0,changed_mind
S-010252,Web,1,0,0,0,
S-010253,Web,1,1,1,1,
S-010254,App,1,0,0,0,
S-010255,Web,1,1,0,0,payment_fail
S-010256,App,1,0,0,0,
S-010257,Web,1,1,1,1,
S-010258,Web,1,0,0,0,
S-010259,App,1,1,1,1,
S-010260,App,1,1,1,1,
S-010261,Store,1,1,1,1,
S-010262,Web,1,1,0,0,checkout_friction
S-010263,Web,1,1,0,0,payment_fail
S-010264,Web,1,0,0,0,
S-010265,App,1,1,0,0,payment_fail
S-010266,Web,1,0,0,0,
S-010267,Web,1,0,0,0,
S-010268,App,1,1,0,0,payment_fail
S-010269,App,1,1,1,1,
S-010270,App,1,1,0,0,shipping_cost
S-010271,Web,1,1,1,1,
S-010272,Web,1,1,0,0,shipping_cost
S-010273,Web,1,1,1,1,
S-010274,App,1,1,0,0,changed_mind
S-010275,App,1,1,0,0,checkout_friction
S-010276,Web,1,1,1,1,
S-010277,App,1,0,0,0,
S-010278,App,1,1,0,0,shipping_cost
S-010279,Web,1,1,1,1,
S-010280,Web,1,0,0,0,
S-010281,App,1,1,0,0,changed_mind
S-010282,Web,1,1,0,0,shipping_cost
S-010283,Web,1,0,0,0,
S-010284,Web,1,0,0,0,
S-010285,Web,1,1,0,0,stock_out
S-010286,App,1,0,0,0,
S-010287,Web,1,0,0,0,
S-010288,Store,1,1,1,1,
S-010289,Web,1,1,1,1,
S-010290,Web,1,1,1,1,
S-010291,App,1,1,0,0,payment_fail
S-010292,Web,1,0,0,0,
S-010293,App,1,0,0,0,
S-010294,Web,1,0,0,0,
S-010295,Store,1,0,0,0,
S-010296,App,1,0,0,0,
S-010297,Web,1,1,0,0,payment_fail
S-010298,Web,1,0,0,0,
S-010299,App,1,1,1,1,
S-010300,App,1,0,0,0,
S-010301,Web,1,1,1,1,
S-010302,Store,1,1,1,1,
S-010303,Web,1,1,0,0,changed_mind
S-010304,App,1,1,0,0,changed_mind
S-010305,App,1,1,0,0,stock_out
S-010306,Web,1,1,1,1,
S-010307,App,1,1,1,1,
S-010308,Web,1,0,0,0,
S-010309,App,1,1,0,0,changed_mind
S-010310,Web,1,1,0,0,stock_out
S-010311,Web,1,0,0,0,
S-010312,Web,1,1,1,1,
S-010313,Web,1,1,1,1,
S-010314,Web,1,1,1,1,
S-010315,Web,1,0,0,0,
S-010316,Web,1,1,0,0,shipping_cost
S-010317,App,1,1,0,0,payment_fail
S-010318,Web,1,1,0,0,payment_fail
S-010319,Web,1,1,0,0,payment_fail
S-010320,App,1,1,0,0,shipping_cost
S-010321,Web,1,1,1,1,
S-010322,Web,1,1,1,1,
S-010323,Store,1,1,0,0,shipping_cost
S-010324,Store,1,1,1,1,
S-010325,Web,1,0,0,0,
S-010326,App,1,1,0,0,shipping_cost
S-010327,Web,1,0,0,0,
S-010328,App,1,1,0,0,changed_mind
S-010329,App,1,1,0,0,shipping_cost
S-010330,App,1,1,0,0,changed_mind
S-010331,Web,1,1,1,1,
S-010332,Web,1,1,0,0,changed_mind
S-010333,Web,1,1,0,0,shipping_cost
S-010334,Web,1,1,1,1,
S-010335,Web,1,1,1,1,
S-010336,App,1,0,0,0,
S-010337,Web,1,1,1,1,
S-010338,App,1,1,1,1,
S-010339,Web,1,1,1,1,
S-010340,App,1,1,1,1,
S-010341,App,1,1,1,1,
S-010342,Store,1,1,0,0,shipping_cost
S-010343,Store,1,1,1,1,
S-010344,Web,1,0,0,0,
S-010345,App,1,1,1,1,
S-010346,Web,1,0,0,0,
S-010347,Web,1,1,1,1,
S-010348,Web,1,1,1,1,
S-010349,Web,1,0,0,0,
S-010350,Store,1,0,0,0,
S-010351,App,1,1,1,1,
S-010352,App,1,1,0,0,changed_mind
S-010353,Store,1,1,0,0,changed_mind
S-010354,App,1,1,1,1,
S-010355,Web,1,0,0,0,
S-010356,Web,1,1,0,0,shipping_cost
S-010357,Web,1,1,0,0,shipping_cost
S-010358,App,1,1,1,1,
S-010359,Web,1,1,1,1,
S-010360,App,1,1,1,1,
S-010361,Web,1,1,0,0,changed_mind
S-010362,Web,1,1,0,0,changed_mind
S-010363,App,1,1,0,0,payment_fail
S-010364,App,1,0,0,0,
S-010365,App,1,1,1,1,
S-010366,Web,1,1,1,1,
S-010367,App,1,0,0,0,
S-010368,App,1,1,1,1,
S-010369,Web,1,1,0,0,shipping_cost
S-010370,Web,1,1,1,1,
S-010371,Web,1,1,0,0,checkout_friction
S-010372,App,1,1,0,0,payment_fail
S-010373,Web,1,1,0,0,checkout_friction
S-010374,Web,1,0,0,0,
S-010375,App,1,0,0,0,
S-010376,Web,1,1,0,0,payment_fail
S-010377,Web,1,1,1,1,
S-010378,Web,1,0,0,0,
S-010379,App,1,1,1,1,
S-010380,App,1,1,1,1,
S-010381,Store,1,1,1,1,
S-010382,Web,1,1,0,0,changed_mind
S-010383,App,1,1,0,0,shipping_cost
S-010384,Web,1,1,1,1,
S-010385,Web,1,1,1,1,
S-010386,Web,1,1,0,0,payment_fail
S-010387,App,1,0,0,0,
S-010388,App,1,1,1,1,
S-010389,App,1,1,0,0,checkout_friction
S-010390,App,1,1,1,1,
S-010391,App,1,0,0,0,
S-010392,Store,1,1,0,0,shipping_cost
S-010393,Web,1,0,0,0,
S-010394,Web,1,1,1,1,
S-010395,Web,1,1,0,0,checkout_friction
S-010396,Web,1,0,0,0,
S-010397,Store,1,1,1,1,
S-010398,Store,1,1,1,1,
S-010399,Web,1,0,0,0,
S-010400,Web,1,0,0,0,
S-010401,Web,1,0,0,0,
S-010402,Web,1,1,0,0,shipping_cost
S-010403,Web,1,1,0,0,checkout_friction
S-010404,App,1,1,1,1,
S-010405,App,1,1,0,0,checkout_friction
S-010406,Web,1,1,1,1,
S-010407,Web,1,1,1,1,
S-010408,App,1,0,0,0,
S-010409,Web,1,1,1,1,
S-010410,App,1,0,0,0,
S-010411,Web,1,0,0,0,
S-010412,App,1,1,0,0,changed_mind
S-010413,Web,1,1,0,0,payment_fail
S-010414,Web,1,0,0,0,
S-010415,Store,1,1,0,0,changed_mind
S-010416,Web,1,0,0,0,
S-010417,Web,1,1,1,1,
S-010418,Web,1,1,0,0,changed_mind
S-010419,Web,1,1,1,1,
S-010420,App,1,1,0,0,checkout_friction
S-010421,Web,1,1,1,1,
S-010422,App,1,0,0,0,
S-010423,App,1,1,1,1,
S-010424,Web,1,1,0,0,shipping_cost
S-010425,Web,1,0,0,0,
S-010426,Web,1,1,0,0,payment_fail
S-010427,Web,1,1,1,1,
S-010428,Web,1,0,0,0,
S-010429,Web,1,1,0,0,payment_fail
S-010430,Web,1,1,0,0,changed_mind
S-010431,App,1,1,1,1,
S-010432,Web,1,1,0,0,checkout_friction
S-010433,Web,1,1,0,0,payment_fail
S-010434,App,1,1,1,1,
S-010435,Store,1,1,1,1,
S-010436,App,1,0,0,0,
S-010437,Web,1,1,0,0,stock_out
S-010438,Web,1,0,0,0,
S-010439,Store,1,1,1,1,
S-010440,App,1,1,1,1,
S-010441,Web,1,1,1,1,
S-010442,Store,1,1,1,1,
S-010443,Web,1,0,0,0,
S-010444,Web,1,0,0,0,
S-010445,Web,1,1,1,1,
S-010446,Web,1,1,1,1,
S-010447,Store,1,1,1,1,
S-010448,Web,1,1,1,1,
S-010449,Store,1,1,1,1,
S-010450,Web,1,1,0,0,checkout_friction
S-010451,Store,1,0,0,0,
S-010452,Web,1,1,1,1,
S-010453,Web,1,1,0,0,payment_fail
S-010454,Web,1,1,0,0,payment_fail
S-010455,Web,1,1,0,0,changed_mind
S-010456,App,1,0,0,0,
S-010457,Web,1,0,0,0,
S-010458,Web,1,0,0,0,
S-010459,App,1,0,0,0,
S-010460,Web,1,1,0,0,changed_mind
S-010461,App,1,1,0,0,payment_fail
S-010462,App,1,1,0,0,stock_out
S-010463,Store,1,0,0,0,
S-010464,Store,1,1,1,1,
S-010465,Web,1,1,1,1,
S-010466,Store,1,0,0,0,
S-010467,Store,1,1,1,1,
S-010468,Web,1,0,0,0,
S-010469,Web,1,1,0,0,changed_mind
S-010470,Web,1,0,0,0,
S-010471,Web,1,1,0,0,checkout_friction
S-010472,App,1,0,0,0,
S-010473,Web,1,1,0,0,checkout_friction
S-010474,App,1,0,0,0,
S-010475,App,1,1,0,0,stock_out
S-010476,Web,1,0,0,0,
S-010477,App,1,0,0,0,
S-010478,Web,1,1,1,1,
S-010479,App,1,1,0,0,changed_mind
S-010480,Web,1,0,0,0,
S-010481,Web,1,1,0,0,payment_fail
S-010482,Web,1,1,1,1,
S-010483,App,1,1,1,1,
S-010484,Web,1,1,1,1,
S-010485,App,1,1,1,1,
S-010486,Web,1,1,1,1,
S-010487,Web,1,1,1,1,
S-010488,Web,1,0,0,0,
S-010489,Web,1,1,0,0,changed_mind
S-010490,Store,1,1,1,1,
S-010491,Web,1,0,0,0,
S-010492,Web,1,1,0,0,payment_fail
S-010493,Web,1,1,0,0,changed_mind
S-010494,Web,1,1,1,1,
S-010495,Store,1,1,0,0,payment_fail
S-010496,App,1,1,1,1,
S-010497,Web,1,0,0,0,
S-010498,App,1,0,0,0,
S-010499,Web,1,0,0,0,
S-010500,Web,1,0,0,0,
S-010501,Web,1,0,0,0,
S-010502,App,1,1,0,0,changed_mind
S-010503,Web,1,1,1,1,
S-010504,App,1,1,1,1,
S-010505,Web,1,1,1,1,
S-010506,Web,1,1,1,1,
S-010507,Web,1,0,0,0,
S-010508,App,1,1,0,0,payment_fail
S-010509,Web,1,1,1,1,
S-010510,Web,1,0,0,0,
S-010511,App,1,1,0,0,shipping_cost
S-010512,App,1,1,0,0,payment_fail
S-010513,Web,1,0,0,0,
S-010514,App,1,1,1,1,
S-010515,Web,1,0,0,0,
S-010516,Web,1,1,1,1,
S-010517,Web,1,1,0,0,changed_mind
S-010518,App,1,1,1,1,
S-010519,App,1,1,1,1,
S-010520,Web,1,0,0,0,
S-010521,App,1,1,1,1,
S-010522,App,1,0,0,0,
S-010523,Web,1,1,0,0,stock_out
S-010524,Web,1,0,0,0,
S-010525,Web,1,1,1,1,
S-010526,Web,1,0,0,0,
S-010527,Web,1,0,0,0,
S-010528,App,1,0,0,0,
S-010529,Web,1,1,0,0,payment_fail
S-010530,Web,1,1,1,1,
S-010531,Web,1,1,0,0,checkout_friction
S-010532,App,1,1,1,1,
S-010533,App,1,0,0,0,
S-010534,App,1,1,1,1,
S-010535,App,1,0,0,0,
S-010536,Web,1,1,1,1,
S-010537,App,1,1,1,1,
S-010538,Store,1,1,1,1,
S-010539,Web,1,1,0,0,checkout_friction
S-010540,Web,1,1,1,1,
S-010541,Web,1,1,1,1,
S-010542,App,1,1,0,0,shipping_cost
S-010543,Web,1,1,0,0,changed_mind
S-010544,Web,1,0,0,0,
S-010545,Web,1,1,0,0,shipping_cost
S-010546,Store,1,1,1,1,
S-010547,Web,1,0,0,0,
S-010548,Web,1,1,0,0,payment_fail
S-010549,App,1,1,1,1,
S-010550,Web,1,1,0,0,changed_mind
S-010551,App,1,1,1,1,
S-010552,App,1,1,0,0,payment_fail
S-010553,App,1,0,0,0,
S-010554,Web,1,1,1,1,
S-010555,Store,1,1,1,1,
S-010556,Web,1,1,0,0,checkout_friction
S-010557,Web,1,0,0,0,
S-010558,Web,1,1,1,1,
S-010559,Web,1,0,0,0,
S-010560,Store,1,0,0,0,
S-010561,App,1,1,1,1,
S-010562,Store,1,1,0,0,checkout_friction
S-010563,App,1,1,0,0,stock_out
S-010564,Web,1,1,0,0,changed_mind
S-010565,Web,1,0,0,0,
S-010566,Store,1,0,0,0,
S-010567,Web,1,1,1,1,
S-010568,App,1,0,0,0,
S-010569,Web,1,1,1,1,
S-010570,Web,1,1,0,0,changed_mind
S-010571,Web,1,0,0,0,
S-010572,Web,1,1,0,0,checkout_friction
S-010573,App,1,1,1,1,
S-010574,App,1,1,1,1,
S-010575,Web,1,1,1,1,
S-010576,Web,1,1,1,1,
S-010577,Web,1,1,1,1,
S-010578,App,1,1,1,1,
S-010579,App,1,1,1,1,
S-010580,App,1,1,0,0,payment_fail
S-010581,Store,1,1,1,1,
S-010582,Web,1,1,1,1,
S-010583,Web,1,1,0,0,payment_fail
S-010584,App,1,1,0,0,changed_mind
S-010585,Web,1,0,0,0,
S-010586,App,1,1,1,1,
S-010587,App,1,1,1,1,
S-010588,App,1,1,0,0,shipping_cost
S-010589,App,1,1,1,1,
S-010590,Web,1,0,0,0,
S-010591,Store,1,1,1,1,
S-010592,Web,1,1,1,1,
S-010593,Store,1,1,0,0,shipping_cost
S-010594,Store,1,0,0,0,
S-010595,Web,1,0,0,0,
S-010596,App,1,1,1,1,
S-010597,Web,1,1,1,1,
S-010598,Web,1,1,1,1,
S-010599,Web,1,1,0,0,payment_fail
S-010600,Web,1,1,0,0,changed_mind
S-010601,Web,1,0,0,0,
S-010602,Store,1,1,1,1,
S-010603,Web,1,1,1,1,
S-010604,Web,1,1,0,0,payment_fail
S-010605,Web,1,0,0,0,
S-010606,Web,1,1,1,1,
S-010607,Store,1,1,0,0,payment_fail
S-010608,Web,1,0,0,0,
S-010609,App,1,1,1,1,
S-010610,Web,1,1,0,0,payment_fail
S-010611,Web,1,1,0,0,shipping_cost
S-010612,Store,1,1,1,1,
S-010613,Web,1,1,0,0,checkout_friction
S-010614,App,1,1,0,0,shipping_cost
S-010615,Web,1,1,1,1,
S-010616,App,1,1,1,1,
S-010617,Web,1,1,1,1,
S-010618,Web,1,1,1,1,
S-010619,App,1,1,0,0,changed_mind
S-010620,App,1,0,0,0,
S-010621,App,1,0,0,0,
